algorithm,df
p35pf_double,8.29194e-15
p35pf_double,1.92256e-13
p35pf_double,6.3741e-13
p35pf_double,1.39396e-14
p35pf_double,9.72166e-14
p35pf_double,2.07272e-14
p35pf_double,4.85993e-14
p35pf_double,3.05026e-16
p35pf_double,2.96721e-14
p35pf_double,1.29274e-15
p35pf_double,2.9841e-14
p35pf_double,3.64296e-16
p35pf_double,1.6054e-15
p35pf_double,5.32224e-14
p35pf_double,9.51851e-15
p35pf_double,8.9512e-13
p35pf_double,1.88757e-15
p35pf_double,5.56605e-14
p35pf_double,7.38438e-15
p35pf_double,9.16359e-15
p35pf_double,1.9983e-14
p35pf_double,5.89061e-14
p35pf_double,1.39249e-14
p35pf_double,9.77204e-15
p35pf_double,4.70095e-15
p35pf_double,1.22185e-13
p35pf_double,1.14345e-13
p35pf_double,1.87057e-15
p35pf_double,2.43058e-14
p35pf_double,2.58773e-13
p35pf_double,1.12171e-13
p35pf_double,2.67342e-15
p35pf_double,3.88816e-14
p35pf_double,2.85995e-14
p35pf_double,8.58629e-15
p35pf_double,6.85119e-12
p35pf_double,1.80823e-14
p35pf_double,1.90839e-16
p35pf_double,1.78637e-12
p35pf_double,6.83446e-15
p35pf_double,2.22615e-13
p35pf_double,8.12352e-12
p35pf_double,9.82276e-14
p35pf_double,3.31627e-15
p35pf_double,4.93917e-14
p35pf_double,1.98588e-14
p35pf_double,1.26944e-13
p35pf_double,2.94869e-13
p35pf_double,1.68053e-14
p35pf_double,8.91046e-14
p35pf_double,2.01013e-14
p35pf_double,1.20262e-16
p35pf_double,8.34807e-13
p35pf_double,2.63377e-12
p35pf_double,1.79924e-14
p35pf_double,8.66675e-13
p35pf_double,5.44776e-12
p35pf_double,7.10198e-15
p35pf_double,6.9734e-12
p35pf_double,1.98534e-14
p35pf_double,6.10642e-14
p35pf_double,6.62713e-15
p35pf_double,8.71705e-15
p35pf_double,1.60021e-15
p35pf_double,5.45469e-15
p35pf_double,7.9415e-16
p35pf_double,1.19899e-14
p35pf_double,9.37076e-16
p35pf_double,1.39326e-13
p35pf_double,4.18693e-13
p35pf_double,1.33898e-14
p35pf_double,6.29704e-15
p35pf_double,1.41867e-14
p35pf_double,2.23893e-16
p35pf_double,3.63458e-13
p35pf_double,2.57036e-13
p35pf_double,3.14644e-15
p35pf_double,1.61267e-14
p35pf_double,2.09018e-13
p35pf_double,2.6099e-16
p35pf_double,1.09552e-14
p35pf_double,2.9533e-15
p35pf_double,4.75225e-14
p35pf_double,4.4498e-15
p35pf_double,2.07038e-14
p35pf_double,7.30414e-13
p35pf_double,5.74062e-14
p35pf_double,9.40982e-14
p35pf_double,1.33959e-14
p35pf_double,3.62348e-13
p35pf_double,4.38783e-15
p35pf_double,2.50535e-14
p35pf_double,1.02669e-14
p35pf_double,1.22841e-14
p35pf_double,1.50732e-13
p35pf_double,9.86043e-15
p35pf_double,2.44672e-14
p35pf_double,1.45919e-14
p35pf_double,2.19829e-12
p35pf_double,6.84461e-13
p35pf_double,8.80331e-14
p35pf_double,9.59759e-14
p35pf_double,2.14365e-14
p35pf_double,5.47734e-10
p35pf_double,1.83229e-14
p35pf_double,6.12689e-15
p35pf_double,2.41445e-15
p35pf_double,4.33036e-15
p35pf_double,5.27775e-14
p35pf_double,9.27713e-16
p35pf_double,9.35254e-10
p35pf_double,4.45767e-14
p35pf_double,2.6261e-15
p35pf_double,3.52098e-15
p35pf_double,2.09538e-16
p35pf_double,1.19185e-16
p35pf_double,1.17459e-14
p35pf_double,3.70015e-15
p35pf_double,4.23708e-16
p35pf_double,6.87046e-14
p35pf_double,1.73323e-14
p35pf_double,3.91539e-15
p35pf_double,8.07763e-14
p35pf_double,3.31388e-14
p35pf_double,8.02663e-13
p35pf_double,1.98098e-15
p35pf_double,9.40874e-14
p35pf_double,2.96365e-15
p35pf_double,4.8393e-12
p35pf_double,9.943e-14
p35pf_double,7.39638e-13
p35pf_double,1.2913e-14
p35pf_double,4.79939e-16
p35pf_double,8.25789e-14
p35pf_double,3.33432e-14
p35pf_double,2.33887e-14
p35pf_double,3.41958e-13
p35pf_double,6.44781e-14
p35pf_double,4.91735e-14
p35pf_double,1.04013e-12
p35pf_double,1.05909e-15
p35pf_double,1.70557e-16
p35pf_double,2.95873e-14
p35pf_double,1.83984e-15
p35pf_double,1.0776e-14
p35pf_double,5.75408e-14
p35pf_double,1.37335e-13
p35pf_double,1.3069e-13
p35pf_double,9.80804e-12
p35pf_double,2.74566e-15
p35pf_double,1.73144e-14
p35pf_double,1.90777e-13
p35pf_double,7.80547e-14
p35pf_double,2.43881e-14
p35pf_double,9.83888e-14
p35pf_double,2.22274e-15
p35pf_double,1.19615e-15
p35pf_double,1.49188e-12
p35pf_double,1.3256e-14
p35pf_double,0
p35pf_double,1.75726e-14
p35pf_double,2.48855e-14
p35pf_double,2.47094e-14
p35pf_double,1.08177e-12
p35pf_double,4.30042e-13
p35pf_double,2.12908e-12
p35pf_double,4.79997e-16
p35pf_double,1.03342e-14
p35pf_double,1.45455e-13
p35pf_double,1.57246e-14
p35pf_double,3.73918e-13
p35pf_double,5.72892e-15
p35pf_double,2.91714e-15
p35pf_double,1.18303e-14
p35pf_double,1.78484e-13
p35pf_double,2.66057e-13
p35pf_double,2.63829e-15
p35pf_double,1.27901e-15
p35pf_double,1.19628e-14
p35pf_double,2.20597e-15
p35pf_double,8.0634e-16
p35pf_double,4.64188e-14
p35pf_double,1.67766e-15
p35pf_double,1.14897e-15
p35pf_double,1.32287e-14
p35pf_double,6.34279e-09
p35pf_double,1.64415e-15
p35pf_double,1.22251e-14
p35pf_double,5.8192e-12
p35pf_double,1.2909e-14
p35pf_double,4.6624e-14
p35pf_double,6.74993e-15
p35pf_double,1.34603e-15
p35pf_double,1.36624e-14
p35pf_double,7.20787e-15
p35pf_double,9.16532e-14
p35pf_double,1.56435e-13
p35pf_double,2.90926e-13
p35pf_double,3.2568e-14
p35pf_double,0
p35pf_double,7.80186e-15
p35pf_double,1.42522e-14
p35pf_double,1.07037e-12
p35pf_double,1.26784e-15
p35pf_double,2.17755e-12
p35pf_double,5.47026e-16
p35pf_double,3.33347e-13
p35pf_double,2.13287e-15
p35pf_double,1.56955e-14
p35pf_double,1.92788e-15
p35pf_double,1.17472e-12
p35pf_double,1.86528e-14
p35pf_double,2.3177e-15
p35pf_double,3.70338e-13
p35pf_double,3.36585e-14
p35pf_double,3.3434e-12
p35pf_double,4.48277e-15
p35pf_double,1.0883e-14
p35pf_double,2.37333e-15
p35pf_double,3.47347e-15
p35pf_double,3.79181e-14
p35pf_double,5.72232e-14
p35pf_double,2.08974e-13
p35pf_double,6.69466e-13
p35pf_double,2.49782e-15
p35pf_double,6.21079e-15
p35pf_double,2.23168e-13
p35pf_double,1.64366e-13
p35pf_double,9.24136e-14
p35pf_double,2.93838e-14
p35pf_double,2.69384e-13
p35pf_double,7.38774e-16
p35pf_double,5.13531e-14
p35pf_double,3.31917e-15
p35pf_double,1.68416e-15
p35pf_double,7.08042e-14
p35pf_double,8.1863e-14
p35pf_double,1.95116e-11
p35pf_double,8.11283e-15
p35pf_double,9.82311e-14
p35pf_double,1.44592e-13
p35pf_double,1.5782e-14
p35pf_double,2.31293e-15
p35pf_double,1.21262e-14
p35pf_double,4.94794e-15
p35pf_double,3.08956e-14
p35pf_double,3.17459e-15
p35pf_double,1.25011e-16
p35pf_double,6.34488e-15
p35pf_double,1.86346e-14
p35pf_double,4.22598e-15
p35pf_double,6.38308e-15
p35pf_double,3.33945e-14
p35pf_double,4.07359e-16
p35pf_double,1.55286e-13
p35pf_double,8.6526e-13
p35pf_double,3.1573e-14
p35pf_double,4.57631e-13
p35pf_double,2.12762e-14
p35pf_double,2.32989e-14
p35pf_double,8.59007e-15
p35pf_double,1.67438e-14
p35pf_double,1.94727e-12
p35pf_double,3.50632e-14
p35pf_double,3.20792e-15
p35pf_double,4.34203e-15
p35pf_double,6.61357e-15
p35pf_double,9.99549e-14
p35pf_double,4.7851e-13
p35pf_double,6.3075e-12
p35pf_double,1.83774e-14
p35pf_double,1.26673e-13
p35pf_double,8.12337e-15
p35pf_double,4.76577e-15
p35pf_double,2.37275e-15
p35pf_double,4.22232e-14
p35pf_double,3.21319e-13
p35pf_double,4.34004e-15
p35pf_double,5.62302e-15
p35pf_double,2.63024e-14
p35pf_double,9.16438e-13
p35pf_double,1.90123e-15
p35pf_double,3.04747e-13
p35pf_double,2.45407e-12
p35pf_double,3.40428e-14
p35pf_double,2.4881e-16
p35pf_double,3.10957e-13
p35pf_double,2.89143e-15
p35pf_double,1.24877e-14
p35pf_double,1.6164e-14
p35pf_double,5.37976e-12
p35pf_double,1.80625e-11
p35pf_double,1.37423e-13
p35pf_double,1.73035e-10
p35pf_double,2.31432e-14
p35pf_double,8.95815e-16
p35pf_double,2.52437e-15
p35pf_double,7.99478e-13
p35pf_double,4.75947e-15
p35pf_double,3.43035e-11
p35pf_double,8.07682e-15
p35pf_double,2.03417e-15
p35pf_double,1.05477e-14
p35pf_double,1.39725e-13
p35pf_double,4.17539e-13
p35pf_double,2.17744e-14
p35pf_double,5.48277e-14
p35pf_double,6.01719e-15
p35pf_double,1.43833e-14
p35pf_double,4.15238e-15
p35pf_double,1.11011e-14
p35pf_double,5.88102e-16
p35pf_double,4.91198e-15
p35pf_double,1.65268e-15
p35pf_double,2.3775e-14
p35pf_double,2.44611e-14
p35pf_double,5.56564e-15
p35pf_double,3.09054e-15
p35pf_double,1.93705e-13
p35pf_double,8.87095e-15
p35pf_double,3.78815e-13
p35pf_double,6.32495e-16
p35pf_double,1.54844e-14
p35pf_double,6.21495e-15
p35pf_double,2.81366e-13
p35pf_double,1.0015e-12
p35pf_double,3.36491e-13
p35pf_double,1.7321e-13
p35pf_double,8.63634e-12
p35pf_double,2.15688e-15
p35pf_double,2.54221e-14
p35pf_double,2.58367e-13
p35pf_double,1.16089e-14
p35pf_double,4.24234e-15
p35pf_double,1.41886e-12
p35pf_double,1.01183e-15
p35pf_double,7.51679e-14
p35pf_double,2.48461e-14
p35pf_double,1.22603e-12
p35pf_double,2.69491e-15
p35pf_double,1.33275e-12
p35pf_double,1.21497e-13
p35pf_double,1.69428e-15
p35pf_double,3.26302e-15
p35pf_double,1.21685e-14
p35pf_double,5.35291e-15
p35pf_double,3.57752e-15
p35pf_double,1.24074e-13
p35pf_double,1.30124e-14
p35pf_double,2.17032e-14
p35pf_double,3.28248e-13
p35pf_double,2.39134e-14
p35pf_double,2.26966e-12
p35pf_double,6.26701e-14
p35pf_double,1.35852e-13
p35pf_double,1.75602e-16
p35pf_double,1.84839e-15
p35pf_double,5.84668e-14
p35pf_double,1.16962e-14
p35pf_double,6.25597e-15
p35pf_double,7.99432e-15
p35pf_double,2.41763e-14
p35pf_double,1.90352e-13
p35pf_double,1.54388e-13
p35pf_double,8.36673e-14
p35pf_double,1.35685e-10
p35pf_double,1.55496e-16
p35pf_double,8.33125e-14
p35pf_double,1.92985e-15
p35pf_double,7.26773e-15
p35pf_double,1.46345e-15
p35pf_double,2.42481e-13
p35pf_double,1.71193e-16
p35pf_double,8.32584e-13
p35pf_double,7.58938e-15
p35pf_double,3.37149e-16
p35pf_double,1.9498e-13
p35pf_double,4.35363e-16
p35pf_double,9.4291e-14
p35pf_double,6.0164e-14
p35pf_double,6.98534e-15
p35pf_double,1.6152e-14
p35pf_double,4.85472e-15
p35pf_double,1.40122e-15
p35pf_double,4.27672e-16
p35pf_double,7.60118e-15
p35pf_double,9.45972e-15
p35pf_double,3.1801e-14
p35pf_double,3.70528e-14
p35pf_double,1.05398e-15
p35pf_double,1.37789e-14
p35pf_double,2.35936e-15
p35pf_double,1.41641e-15
p35pf_double,4.02938e-12
p35pf_double,1.60011e-15
p35pf_double,6.78531e-14
p35pf_double,2.12352e-14
p35pf_double,6.55761e-13
p35pf_double,6.15768e-15
p35pf_double,2.35185e-14
p35pf_double,1.99214e-12
p35pf_double,1.06666e-10
p35pf_double,1.42617e-15
p35pf_double,9.55415e-15
p35pf_double,5.0758e-15
p35pf_double,1.40259e-12
p35pf_double,9.55899e-15
p35pf_double,1.49719e-12
p35pf_double,5.0747e-14
p35pf_double,9.43639e-15
p35pf_double,5.84173e-15
p35pf_double,1.93895e-10
p35pf_double,7.32652e-12
p35pf_double,2.18405e-13
p35pf_double,8.2651e-16
p35pf_double,7.44626e-14
p35pf_double,6.45537e-15
p35pf_double,8.11234e-15
p35pf_double,1.97012e-12
p35pf_double,2.46638e-14
p35pf_double,4.38583e-13
p35pf_double,1.33616e-14
p35pf_double,3.20121e-14
p35pf_double,1.40135e-15
p35pf_double,1.32496e-13
p35pf_double,1.92871e-15
p35pf_double,2.06673e-10
p35pf_double,6.5341e-14
p35pf_double,2.04626e-14
p35pf_double,5.32947e-15
p35pf_double,3.58405e-14
p35pf_double,4.57642e-15
p35pf_double,3.12281e-15
p35pf_double,2.46427e-15
p35pf_double,2.06348e-16
p35pf_double,7.91235e-14
p35pf_double,4.17678e-15
p35pf_double,2.44301e-14
p35pf_double,3.28477e-13
p35pf_double,1.03831e-13
p35pf_double,4.54865e-15
p35pf_double,1.74466e-13
p35pf_double,5.3802e-15
p35pf_double,2.37528e-16
p35pf_double,1.4559e-14
p35pf_double,3.6272e-14
p35pf_double,1.63968e-14
p35pf_double,5.09445e-14
p35pf_double,9.7616e-14
p35pf_double,6.74271e-15
p35pf_double,1.38384e-14
p35pf_double,3.44011e-13
p35pf_double,1.81218e-15
p35pf_double,7.46976e-15
p35pf_double,4.25397e-15
p35pf_double,8.76071e-14
p35pf_double,5.01914e-12
p35pf_double,8.89864e-16
p35pf_double,1.66e-14
p35pf_double,4.1513e-16
p35pf_double,5.09824e-14
p35pf_double,3.39118e-15
p35pf_double,1.2754e-14
p35pf_double,2.0797e-16
p35pf_double,1.87187e-15
p35pf_double,2.86474e-14
p35pf_double,2.58303e-16
p35pf_double,7.438e-15
p35pf_double,4.57669e-12
p35pf_double,1.12444e-12
p35pf_double,6.62536e-14
p35pf_double,2.80716e-15
p35pf_double,7.9775e-15
p35pf_double,1.80563e-11
p35pf_double,2.81737e-13
p35pf_double,2.7052e-16
p35pf_double,2.83296e-10
p35pf_double,1.81841e-13
p35pf_double,1.68553e-14
p35pf_double,1.08958e-14
p35pf_double,3.59207e-15
p35pf_double,1.91621e-14
p35pf_double,2.41138e-14
p35pf_double,1.08165e-14
p35pf_double,1.37913e-15
p35pf_double,1.40256e-15
p35pf_double,0
p35pf_double,1.40804e-14
p35pf_double,3.03091e-15
p35pf_double,3.6145e-14
p35pf_double,3.26294e-15
p35pf_double,0
p35pf_double,2.2564e-10
p35pf_double,7.80226e-16
p35pf_double,1.38989e-13
p35pf_double,2.59342e-13
p35pf_double,6.76106e-16
p35pf_double,6.93176e-14
p35pf_double,4.26332e-14
p35pf_double,1.56293e-14
p35pf_double,5.80642e-15
p35pf_double,9.06567e-13
p35pf_double,2.29926e-13
p35pf_double,3.82609e-15
p35pf_double,2.56822e-14
p35pf_double,1.76217e-13
p35pf_double,6.98196e-15
p35pf_double,4.46233e-15
p35pf_double,7.05139e-14
p35pf_double,6.55189e-15
p35pf_double,2.01723e-16
p35pf_double,4.45677e-14
p35pf_double,5.9994e-14
p35pf_double,1.14906e-11
p35pf_double,5.7167e-15
p35pf_double,1.03406e-13
p35pf_double,1.54697e-15
p35pf_double,2.23837e-14
p35pf_double,7.00754e-16
p35pf_double,2.65104e-14
p35pf_double,1.00571e-13
p35pf_double,2.44589e-14
p35pf_double,1.9971e-16
p35pf_double,1.12175e-14
p35pf_double,6.83698e-14
p35pf_double,4.03228e-15
p35pf_double,1.68797e-13
p35pf_double,1.43936e-14
p35pf_double,6.74313e-16
p35pf_double,2.606e-15
p35pf_double,1.77363e-16
p35pf_double,1.57406e-15
p35pf_double,1.75824e-15
p35pf_double,2.98203e-15
p35pf_double,5.4963e-15
p35pf_double,1.48913e-14
p35pf_double,2.59511e-16
p35pf_double,1.67824e-14
p35pf_double,6.23731e-14
p35pf_double,9.09936e-15
p35pf_double,1.03568e-15
p35pf_double,5.10659e-13
p35pf_double,1.72125e-14
p35pf_double,1.99765e-14
p35pf_double,2.40666e-13
p35pf_double,3.19347e-15
p35pf_double,5.1934e-15
p35pf_double,3.78518e-15
p35pf_double,3.65935e-10
p35pf_double,1.82693e-13
p35pf_double,7.5328e-15
p35pf_double,2.93509e-13
p35pf_double,2.84369e-14
p35pf_double,1.02275e-15
p35pf_double,0
p35pf_double,1.37201e-15
p35pf_double,8.97665e-15
p35pf_double,9.97919e-15
p35pf_double,2.57054e-15
p35pf_double,2.59786e-11
p35pf_double,5.2342e-15
p35pf_double,6.26804e-16
p35pf_double,1.05955e-14
p35pf_double,1.77205e-09
p35pf_double,2.1159e-14
p35pf_double,9.11552e-16
p35pf_double,0
p35pf_double,5.31248e-10
p35pf_double,5.70422e-15
p35pf_double,7.19764e-14
p35pf_double,1.31197e-15
p35pf_double,1.63594e-13
p35pf_double,3.36421e-15
p35pf_double,1.09312e-12
p35pf_double,1.73694e-15
p35pf_double,8.30803e-13
p35pf_double,1.5757e-15
p35pf_double,7.11199e-15
p35pf_double,2.19363e-14
p35pf_double,4.89205e-14
p35pf_double,4.30387e-14
p35pf_double,1.03004e-14
p35pf_double,8.80642e-15
p35pf_double,1.00447e-13
p35pf_double,3.2438e-15
p35pf_double,1.96118e-14
p35pf_double,2.6371e-13
p35pf_double,1.29143e-15
p35pf_double,2.30166e-15
p35pf_double,4.06223e-13
p35pf_double,5.93296e-14
p35pf_double,1.87705e-12
p35pf_double,1.06287e-15
p35pf_double,6.14915e-15
p35pf_double,1.40938e-14
p35pf_double,2.26714e-13
p35pf_double,2.30303e-15
p35pf_double,8.86677e-14
p35pf_double,8.19366e-15
p35pf_double,3.53919e-16
p35pf_double,1.01434e-14
p35pf_double,6.335e-16
p35pf_double,1.05403e-15
p35pf_double,6.79883e-14
p35pf_double,1.21206e-13
p35pf_double,2.97547e-11
p35pf_double,4.22392e-12
p35pf_double,1.0831e-14
p35pf_double,5.33709e-13
p35pf_double,4.19061e-15
p35pf_double,3.29957e-15
p35pf_double,9.55487e-15
p35pf_double,1.26665e-14
p35pf_double,9.11598e-16
p35pf_double,0
p35pf_double,3.76984e-14
p35pf_double,3.77885e-16
p35pf_double,3.71904e-15
p35pf_double,2.09856e-16
p35pf_double,3.09869e-15
p35pf_double,7.23504e-14
p35pf_double,5.27449e-15
p35pf_double,2.4372e-15
p35pf_double,2.62388e-15
p35pf_double,1.92431e-14
p35pf_double,2.3896e-15
p35pf_double,8.39322e-15
p35pf_double,8.52865e-15
p35pf_double,2.11564e-15
p35pf_double,0
p35pf_double,8.85492e-16
p35pf_double,5.84539e-15
p35pf_double,5.27851e-13
p35pf_double,2.63422e-13
p35pf_double,1.84762e-15
p35pf_double,1.53278e-10
p35pf_double,1.5861e-16
p35pf_double,1.77033e-14
p35pf_double,1.4995e-11
p35pf_double,3.56625e-15
p35pf_double,4.52839e-15
p35pf_double,2.66848e-12
p35pf_double,1.67356e-15
p35pf_double,8.73939e-14
p35pf_double,9.94649e-15
p35pf_double,2.03817e-13
p35pf_double,1.54153e-14
p35pf_double,4.87251e-14
p35pf_double,8.88603e-15
p35pf_double,3.9671e-16
p35pf_double,1.71047e-14
p35pf_double,7.14933e-15
p35pf_double,1.19458e-14
p35pf_double,1.15782e-15
p35pf_double,7.22881e-15
p35pf_double,1.769e-15
p35pf_double,3.91711e-15
p35pf_double,1.73891e-13
p35pf_double,1.32673e-15
p35pf_double,3.50765e-11
p35pf_double,3.68789e-14
p35pf_double,6.41317e-15
p35pf_double,1.21014e-14
p35pf_double,2.60289e-13
p35pf_double,6.62695e-13
p35pf_double,5.56787e-14
p35pf_double,6.61976e-15
p35pf_double,5.86826e-14
p35pf_double,3.64584e-15
p35pf_double,1.61695e-14
p35pf_double,8.07822e-15
p35pf_double,5.04587e-14
p35pf_double,2.0766e-14
p35pf_double,9.89753e-15
p35pf_double,4.76478e-16
p35pf_double,7.83091e-15
p35pf_double,1.47111e-15
p35pf_double,1.84766e-14
p35pf_double,8.79354e-15
p35pf_double,2.48735e-14
p35pf_double,8.94757e-13
p35pf_double,2.66315e-15
p35pf_double,6.18116e-16
p35pf_double,2.16695e-14
p35pf_double,3.80243e-14
p35pf_double,8.05157e-16
p35pf_double,3.33508e-16
p35pf_double,1.71127e-15
p35pf_double,2.98052e-15
p35pf_double,4.02746e-15
p35pf_double,1.23777e-12
p35pf_double,2.8871e-14
p35pf_double,7.26858e-13
p35pf_double,5.69888e-15
p35pf_double,3.91169e-14
p35pf_double,4.60685e-15
p35pf_double,3.08569e-16
p35pf_double,1.04758e-14
p35pf_double,4.00342e-15
p35pf_double,1.25852e-14
p35pf_double,6.37395e-14
p35pf_double,1.45197e-15
p35pf_double,6.08196e-15
p35pf_double,9.08957e-13
p35pf_double,1.2444e-13
p35pf_double,7.04614e-13
p35pf_double,7.57032e-14
p35pf_double,6.27264e-15
p35pf_double,5.18037e-14
p35pf_double,2.7282e-15
p35pf_double,6.17278e-15
p35pf_double,4.19711e-15
p35pf_double,4.86042e-14
p35pf_double,9.11085e-14
p35pf_double,4.2771e-15
p35pf_double,2.20594e-15
p35pf_double,3.25998e-15
p35pf_double,5.09962e-14
p35pf_double,8.93696e-13
p35pf_double,1.42913e-16
p35pf_double,2.86787e-14
p35pf_double,1.97415e-14
p35pf_double,4.97052e-15
p35pf_double,4.75477e-15
p35pf_double,1.9384e-14
p35pf_double,7.01526e-14
p35pf_double,4.1123e-12
p35pf_double,7.48976e-14
p35pf_double,2.09782e-15
p35pf_double,9.66399e-16
p35pf_double,2.93774e-13
p35pf_double,3.29347e-14
p35pf_double,4.35866e-15
p35pf_double,2.5043e-14
p35pf_double,1.09759e-14
p35pf_double,5.35281e-15
p35pf_double,7.852e-15
p35pf_double,1.78716e-13
p35pf_double,5.57282e-15
p35pf_double,2.30204e-14
p35pf_double,3.14401e-14
p35pf_double,7.22871e-14
p35pf_double,6.73734e-14
p35pf_double,8.19641e-13
p35pf_double,2.85937e-13
p35pf_double,1.79713e-15
p35pf_double,2.32064e-13
p35pf_double,6.20492e-14
p35pf_double,3.00843e-15
p35pf_double,6.83968e-14
p35pf_double,6.85312e-15
p35pf_double,2.13237e-13
p35pf_double,2.83243e-15
p35pf_double,1.80135e-15
p35pf_double,2.06372e-13
p35pf_double,3.87664e-13
p35pf_double,3.65656e-15
p35pf_double,7.90415e-15
p35pf_double,1.49806e-14
p35pf_double,0
p35pf_double,8.31097e-13
p35pf_double,8.17199e-15
p35pf_double,2.27344e-15
p35pf_double,1.23029e-10
p35pf_double,4.26099e-14
p35pf_double,2.02432e-14
p35pf_double,7.57516e-16
p35pf_double,4.01303e-15
p35pf_double,1.97617e-12
p35pf_double,4.41219e-10
p35pf_double,3.83391e-15
p35pf_double,0
p35pf_double,1.2564e-14
p35pf_double,1.52225e-15
p35pf_double,1.51396e-15
p35pf_double,1.3708e-14
p35pf_double,5.67868e-14
p35pf_double,1.91333e-14
p35pf_double,5.57061e-12
p35pf_double,1.4664e-14
p35pf_double,1.86158e-13
p35pf_double,2.50305e-13
p35pf_double,3.56976e-15
p35pf_double,9.40545e-15
p35pf_double,3.84294e-14
p35pf_double,2.27827e-14
p35pf_double,1.84611e-15
p35pf_double,1.59128e-14
p35pf_double,3.17432e-13
p35pf_double,7.57852e-15
p35pf_double,2.7981e-12
p35pf_double,2.46144e-13
p35pf_double,1.39384e-15
p35pf_double,7.36865e-14
p35pf_double,4.34508e-13
p35pf_double,1.106e-15
p35pf_double,4.36107e-15
p35pf_double,2.869e-15
p35pf_double,8.22072e-16
p35pf_double,4.8174e-13
p35pf_double,1.36932e-16
p35pf_double,1.4115e-12
p35pf_double,1.62974e-12
p35pf_double,3.61992e-14
p35pf_double,2.19664e-15
p35pf_double,2.15806e-15
p35pf_double,4.13865e-15
p35pf_double,1.54007e-14
p35pf_double,4.14477e-11
p35pf_double,1.84908e-15
p35pf_double,1.76958e-14
p35pf_double,1.03745e-15
p35pf_double,2.24687e-10
p35pf_double,4.11358e-14
p35pf_double,1.93508e-12
p35pf_double,9.397e-16
p35pf_double,6.11659e-15
p35pf_double,1.15747e-14
p35pf_double,2.82708e-11
p35pf_double,1.30769e-14
p35pf_double,1.78364e-16
p35pf_double,5.61527e-16
p35pf_double,1.22221e-15
p35pf_double,4.76331e-14
p35pf_double,3.14885e-14
p35pf_double,1.31101e-14
p35pf_double,3.23603e-13
p35pf_double,1.14478e-14
p35pf_double,1.07406e-14
p35pf_double,4.22161e-15
p35pf_double,3.9943e-11
p35pf_double,3.97482e-14
p35pf_double,1.00193e-14
p35pf_double,4.53066e-14
p35pf_double,1.12659e-13
p35pf_double,2.14034e-15
p35pf_double,1.72686e-13
p35pf_double,3.14812e-14
p35pf_double,5.40902e-13
p35pf_double,1.44916e-13
p35pf_double,2.21803e-12
p35pf_double,8.83472e-15
p35pf_double,7.81125e-14
p35pf_double,1.18538e-15
p35pf_double,1.68852e-12
p35pf_double,8.28463e-13
p35pf_double,1.53113e-14
p35pf_double,2.57314e-12
p35pf_double,5.70416e-15
p35pf_double,1.61812e-15
p35pf_double,4.57256e-14
p35pf_double,7.06588e-15
p35pf_double,3.12232e-13
p35pf_double,4.25488e-14
p35pf_double,1.55782e-12
p35pf_double,2.39774e-15
p35pf_double,1.28449e-16
p35pf_double,3.50651e-13
p35pf_double,4.50078e-14
p35pf_double,1.07376e-13
p35pf_double,6.11681e-14
p35pf_double,3.11376e-15
p35pf_double,8.8763e-13
p35pf_double,0
p35pf_double,3.65026e-13
p35pf_double,6.80895e-15
p35pf_double,1.10369e-13
p35pf_double,3.86747e-14
p35pf_double,1.01807e-14
p35pf_double,1.33876e-14
p35pf_double,1.61244e-15
p35pf_double,5.19028e-15
p35pf_double,1.63897e-14
p35pf_double,2.26606e-13
p35pf_double,6.16976e-14
p35pf_double,1.80156e-14
p35pf_double,7.38661e-16
p35pf_double,7.20749e-15
p35pf_double,1.76901e-16
p35pf_double,1.31114e-12
p35pf_double,1.96187e-11
p35pf_double,1.24746e-14
