algorithm,df
p4pf_single,3.11381e-06
p4pf_single,0.0648118
p4pf_single,3.20932e-05
p4pf_single,0.000682146
p4pf_single,4.76699e-06
p4pf_single,1.17817e-06
p4pf_single,0.00015053
p4pf_single,6.83627e-05
p4pf_single,2.92607e-05
p4pf_single,3.47193e-07
p4pf_single,0.000344692
p4pf_single,2.53067e-05
p4pf_single,NaN
p4pf_single,3.32823e-05
p4pf_single,2.34262e-05
p4pf_single,6.49276e-05
p4pf_single,0.000421798
p4pf_single,5.44197e-06
p4pf_single,0.000201146
p4pf_single,6.16425e-06
p4pf_single,1.27746e-06
p4pf_single,1.29877e-05
p4pf_single,3.0913e-06
p4pf_single,0.000540743
p4pf_single,0.00261404
p4pf_single,6.15597e-05
p4pf_single,4.31156e-06
p4pf_single,3.84332e-05
p4pf_single,0.00193646
p4pf_single,8.21707e-06
p4pf_single,4.64128e-06
p4pf_single,0.00156281
p4pf_single,6.55762e-05
p4pf_single,4.75172e-05
p4pf_single,9.90678e-06
p4pf_single,0.000131085
p4pf_single,0.0667715
p4pf_single,0.000324777
p4pf_single,3.01705e-05
p4pf_single,1.45055e-05
p4pf_single,NaN
p4pf_single,NaN
p4pf_single,0.00014242
p4pf_single,2.58943e-06
p4pf_single,6.05037e-07
p4pf_single,1.10413e-05
p4pf_single,1.4802e-05
p4pf_single,7.62725e-06
p4pf_single,0.000507734
p4pf_single,0.00089287
p4pf_single,4.30097e-05
p4pf_single,7.61534e-05
p4pf_single,1.4429e-05
p4pf_single,2.65969e-06
p4pf_single,1.6755e-06
p4pf_single,1.50357e-06
p4pf_single,1.19021e-05
p4pf_single,9.59784e-05
p4pf_single,0.00491612
p4pf_single,7.86553e-05
p4pf_single,2.82729e-06
p4pf_single,1.72718e-06
p4pf_single,0.000103625
p4pf_single,1.78401e-05
p4pf_single,3.34528e-07
p4pf_single,NaN
p4pf_single,NaN
p4pf_single,6.04969e-06
p4pf_single,7.88457e-06
p4pf_single,NaN
p4pf_single,NaN
p4pf_single,0.000402315
p4pf_single,2.31997e-06
p4pf_single,6.6588e-05
p4pf_single,1.37589e-05
p4pf_single,7.89604e-05
p4pf_single,2.85143e-06
p4pf_single,0.000155787
p4pf_single,NaN
p4pf_single,1.46195e-05
p4pf_single,1.3774e-05
p4pf_single,0.0149291
p4pf_single,6.3613e-07
p4pf_single,0.000426483
p4pf_single,NaN
p4pf_single,2.17819e-05
p4pf_single,1.00523e-06
p4pf_single,2.96162e-06
p4pf_single,2.46434e-05
p4pf_single,2.96585e-08
p4pf_single,0.00146465
p4pf_single,4.85114e-06
p4pf_single,8.19685e-06
p4pf_single,0.00099135
p4pf_single,8.4458e-06
p4pf_single,NaN
p4pf_single,9.21323e-06
p4pf_single,4.00982e-05
p4pf_single,1.06999e-05
p4pf_single,NaN
p4pf_single,3.05417e-07
p4pf_single,NaN
p4pf_single,9.25597e-05
p4pf_single,1.77601e-05
p4pf_single,7.49054e-06
p4pf_single,5.21445e-06
p4pf_single,5.0881e-05
p4pf_single,1.0695e-06
p4pf_single,NaN
p4pf_single,0.00116479
p4pf_single,0.00160449
p4pf_single,0.00265872
p4pf_single,0.00250143
p4pf_single,NaN
p4pf_single,4.87934e-09
p4pf_single,4.84055e-05
p4pf_single,3.09516e-05
p4pf_single,6.10692e-05
p4pf_single,9.37135e-07
p4pf_single,9.06856e-05
p4pf_single,7.12312e-05
p4pf_single,0.0126109
p4pf_single,2.48483e-05
p4pf_single,1.12224e-05
p4pf_single,4.08897e-06
p4pf_single,2.91686e-05
p4pf_single,0.00030577
p4pf_single,NaN
p4pf_single,2.01546e-05
p4pf_single,1.28105e-06
p4pf_single,0.000354272
p4pf_single,6.59171e-05
p4pf_single,0.456768
p4pf_single,NaN
p4pf_single,NaN
p4pf_single,4.62837e-06
p4pf_single,1.44696e-05
p4pf_single,1.16703e-05
p4pf_single,8.8326e-07
p4pf_single,1.8499e-06
p4pf_single,0.0132417
p4pf_single,0.000360423
p4pf_single,5.6201e-05
p4pf_single,3.80893e-05
p4pf_single,3.03705e-06
p4pf_single,0.000640008
p4pf_single,0.000828176
p4pf_single,0.0162055
p4pf_single,3.84609e-06
p4pf_single,2.36412
p4pf_single,5.81859e-06
p4pf_single,1.45546e-06
p4pf_single,1.39755e-05
p4pf_single,0.000308528
p4pf_single,1.05264e-06
p4pf_single,NaN
p4pf_single,2.87448e-05
p4pf_single,1.31997e-05
p4pf_single,0.000100699
p4pf_single,2.24739e-06
p4pf_single,2.33072e-05
p4pf_single,7.31793e-06
p4pf_single,4.59688e-05
p4pf_single,2.63471e-05
p4pf_single,4.61606e-06
p4pf_single,0.00301894
p4pf_single,2.90573e-08
p4pf_single,1.9655e-06
p4pf_single,1.85068e-05
p4pf_single,NaN
p4pf_single,1.42547e-05
p4pf_single,0.000206348
p4pf_single,5.83881e-05
p4pf_single,0.000491007
p4pf_single,4.88035e-05
p4pf_single,2.36006e-06
p4pf_single,NaN
p4pf_single,2.58808e-06
p4pf_single,0.01237
p4pf_single,8.16179e-05
p4pf_single,0.000827588
p4pf_single,0.000203937
p4pf_single,1.51107e-05
p4pf_single,1.08382e-06
p4pf_single,2.51231e-05
p4pf_single,1.53743e-06
p4pf_single,1.81958e-05
p4pf_single,3.79523e-06
p4pf_single,0.0332534
p4pf_single,4.79469e-05
p4pf_single,0.000142576
p4pf_single,8.99514e-05
p4pf_single,1.29221e-06
p4pf_single,1.7712e-06
p4pf_single,0.031968
p4pf_single,0.46278
p4pf_single,1.6025e-06
p4pf_single,5.48196e-06
p4pf_single,4.80735e-05
p4pf_single,4.18835e-06
p4pf_single,NaN
p4pf_single,5.9181e-05
p4pf_single,8.02238e-05
p4pf_single,0.00220897
p4pf_single,NaN
p4pf_single,6.41859e-06
p4pf_single,1.74775e-06
p4pf_single,2.47719e-05
p4pf_single,0.0013866
p4pf_single,7.10971e-05
p4pf_single,0.000949791
p4pf_single,9.29e-06
p4pf_single,1.36626e-05
p4pf_single,0.000254561
p4pf_single,1.59466e-05
p4pf_single,4.3307e-05
p4pf_single,6.07696e-06
p4pf_single,6.43699e-06
p4pf_single,2.57126e-05
p4pf_single,0.000138956
p4pf_single,2.56897e-05
p4pf_single,8.29069e-06
p4pf_single,3.86049e-06
p4pf_single,5.07739e-06
p4pf_single,NaN
p4pf_single,6.33352e-06
p4pf_single,0.00918088
p4pf_single,0.000300618
p4pf_single,3.85266e-06
p4pf_single,NaN
p4pf_single,NaN
p4pf_single,6.25212e-05
p4pf_single,7.62907e-05
p4pf_single,0.00112086
p4pf_single,9.82694e-05
p4pf_single,4.19843e-05
p4pf_single,0.00030767
p4pf_single,NaN
p4pf_single,6.34407e-05
p4pf_single,1.11083e-05
p4pf_single,3.17087e-06
p4pf_single,NaN
p4pf_single,0.000221738
p4pf_single,3.03893e-06
p4pf_single,5.81339e-06
p4pf_single,5.0091e-06
p4pf_single,1.8275e-05
p4pf_single,9.9476e-05
p4pf_single,7.23022e-06
p4pf_single,6.04607e-05
p4pf_single,4.31894e-06
p4pf_single,0.00199136
p4pf_single,1.29637e-05
p4pf_single,2.13293e-05
p4pf_single,4.14657e-06
p4pf_single,8.14082e-07
p4pf_single,4.20983e-06
p4pf_single,2.15172e-05
p4pf_single,9.53578e-06
p4pf_single,4.27232e-05
p4pf_single,NaN
p4pf_single,0.000715679
p4pf_single,2.09282e-06
p4pf_single,2.30878e-05
p4pf_single,2.12934e-05
p4pf_single,6.08109e-07
p4pf_single,0.000257019
p4pf_single,2.08248e-05
p4pf_single,0.000138744
p4pf_single,1.04735e-05
p4pf_single,6.60536e-05
p4pf_single,0.000747163
p4pf_single,0.00373377
p4pf_single,6.32297e-05
p4pf_single,1.80374e-05
p4pf_single,NaN
p4pf_single,0.00143294
p4pf_single,NaN
p4pf_single,4.58385e-05
p4pf_single,1.84261e-05
p4pf_single,5.47433e-05
p4pf_single,1.69732e-05
p4pf_single,NaN
p4pf_single,0.0241403
p4pf_single,9.76564e-07
p4pf_single,2.26736e-06
p4pf_single,4.52054e-05
p4pf_single,0.00237358
p4pf_single,1.0671e-07
p4pf_single,0.000527549
p4pf_single,3.80375e-05
p4pf_single,4.33362e-05
p4pf_single,7.64764e-07
p4pf_single,0.000193716
p4pf_single,NaN
p4pf_single,NaN
p4pf_single,7.88717e-05
p4pf_single,1.32918e-06
p4pf_single,0.00113669
p4pf_single,1.93417e-06
p4pf_single,6.45393e-05
p4pf_single,2.03536e-06
p4pf_single,3.8462e-06
p4pf_single,8.71498e-06
p4pf_single,3.68033e-05
p4pf_single,0.000299974
p4pf_single,0.000486125
p4pf_single,1.35445e-05
p4pf_single,3.22814e-06
p4pf_single,NaN
p4pf_single,3.39752e-05
p4pf_single,0.00019521
p4pf_single,0.000438369
p4pf_single,4.05137e-05
p4pf_single,2.23032e-05
p4pf_single,1.21175e-05
p4pf_single,6.75684e-05
p4pf_single,NaN
p4pf_single,0.00035168
p4pf_single,2.60943e-07
p4pf_single,5.51427e-05
p4pf_single,6.36648e-05
p4pf_single,6.11979e-07
p4pf_single,0.00109319
p4pf_single,0.000425137
p4pf_single,0.000605616
p4pf_single,NaN
p4pf_single,1.07761e-06
p4pf_single,0.000326258
p4pf_single,4.68994e-05
p4pf_single,3.95976e-05
p4pf_single,1.88995e-05
p4pf_single,8.02831e-05
p4pf_single,7.24836e-05
p4pf_single,0.000374143
p4pf_single,2.40341e-07
p4pf_single,0.000234712
p4pf_single,4.55375e-07
p4pf_single,0.677762
p4pf_single,1.46103e-05
p4pf_single,NaN
p4pf_single,4.34588e-05
p4pf_single,0.0033337
p4pf_single,4.96011e-06
p4pf_single,3.12721e-05
p4pf_single,2.66309e-06
p4pf_single,1.42706e-05
p4pf_single,0.000144999
p4pf_single,1.46491e-06
p4pf_single,1.49306e-05
p4pf_single,0.00782983
p4pf_single,0.000229548
p4pf_single,5.64603e-05
p4pf_single,4.83167e-05
p4pf_single,3.06241e-05
p4pf_single,NaN
p4pf_single,0.00107897
p4pf_single,4.55062e-05
p4pf_single,0.000103575
p4pf_single,8.49776e-05
p4pf_single,0.000537598
p4pf_single,7.36919e-06
p4pf_single,NaN
p4pf_single,0.0105868
p4pf_single,NaN
p4pf_single,NaN
p4pf_single,2.62826e-05
p4pf_single,4.80947e-05
p4pf_single,2.94695e-06
p4pf_single,0.000578415
p4pf_single,7.60027e-06
p4pf_single,2.1293e-05
p4pf_single,8.17753e-06
p4pf_single,NaN
p4pf_single,NaN
p4pf_single,1.10329e-05
p4pf_single,1.45374e-05
p4pf_single,0.000113382
p4pf_single,NaN
p4pf_single,1.4535e-05
p4pf_single,3.17635e-05
p4pf_single,0.000385663
p4pf_single,2.76381e-07
p4pf_single,0.000244721
p4pf_single,0.00268391
p4pf_single,NaN
p4pf_single,NaN
p4pf_single,0.000103281
p4pf_single,3.35711e-05
p4pf_single,NaN
p4pf_single,9.43848e-07
p4pf_single,1.41238e-05
p4pf_single,0.000429271
p4pf_single,2.17545e-05
p4pf_single,1.09654e-05
p4pf_single,3.61755e-05
p4pf_single,0.000802302
p4pf_single,0.0123335
p4pf_single,0.000920799
p4pf_single,NaN
p4pf_single,0.00110791
p4pf_single,2.19621e-05
p4pf_single,9.97005e-05
p4pf_single,NaN
p4pf_single,0.0114877
p4pf_single,0.00524064
p4pf_single,4.58242e-06
p4pf_single,2.72501e-05
p4pf_single,5.80218e-06
p4pf_single,9.29808e-05
p4pf_single,0.000351129
p4pf_single,8.379e-07
p4pf_single,2.10522e-05
p4pf_single,0.000208954
p4pf_single,3.72428e-06
p4pf_single,1.92302e-05
p4pf_single,0.000131027
p4pf_single,NaN
p4pf_single,0.000105117
p4pf_single,1.49375e-05
p4pf_single,NaN
p4pf_single,8.93934e-06
p4pf_single,0.000474112
p4pf_single,1.50691e-05
p4pf_single,7.49569e-06
p4pf_single,2.02537e-06
p4pf_single,4.17468e-06
p4pf_single,NaN
p4pf_single,0.00021226
p4pf_single,1.56333e-05
p4pf_single,3.12062e-05
p4pf_single,0.00846741
p4pf_single,0.000109231
p4pf_single,0.00083485
p4pf_single,7.67776e-05
p4pf_single,1.06381e-05
p4pf_single,7.65188e-06
p4pf_single,5.18721e-05
p4pf_single,NaN
p4pf_single,3.2569e-05
p4pf_single,0.000169321
p4pf_single,0.000369385
p4pf_single,7.30136e-06
p4pf_single,2.6932e-05
p4pf_single,0.000359671
p4pf_single,0.000690725
p4pf_single,7.33047e-06
p4pf_single,5.13449e-05
p4pf_single,1.23627e-06
p4pf_single,2.14238e-05
p4pf_single,NaN
p4pf_single,2.20575e-06
p4pf_single,0.000603513
p4pf_single,0.000924453
p4pf_single,4.57814e-06
p4pf_single,7.82912e-06
p4pf_single,1.43425e-06
p4pf_single,0.000185549
p4pf_single,1.67024e-05
p4pf_single,0.000213985
p4pf_single,2.04365e-06
p4pf_single,0.00585726
p4pf_single,0.000121323
p4pf_single,2.21454e-06
p4pf_single,0.000360257
p4pf_single,2.25646e-06
p4pf_single,NaN
p4pf_single,0.00172813
p4pf_single,0.00762093
p4pf_single,0.000129587
p4pf_single,1.41459e-05
p4pf_single,2.33038e-05
p4pf_single,NaN
p4pf_single,0.016353
p4pf_single,NaN
p4pf_single,9.50713e-05
p4pf_single,NaN
p4pf_single,2.33116e-06
p4pf_single,1.59867e-05
p4pf_single,NaN
p4pf_single,2.04431e-06
p4pf_single,2.46615e-06
p4pf_single,0.00053014
p4pf_single,1.25109e-05
p4pf_single,2.01536e-06
p4pf_single,0.000445811
p4pf_single,0.000100415
p4pf_single,6.19308e-06
p4pf_single,4.14572e-06
p4pf_single,0.00208399
p4pf_single,2.75956e-06
p4pf_single,2.51474e-05
p4pf_single,NaN
p4pf_single,0.000178924
p4pf_single,0.00013239
p4pf_single,4.66903e-05
p4pf_single,2.05048e-05
p4pf_single,0.000915247
p4pf_single,NaN
p4pf_single,0.000214961
p4pf_single,1.35535e-06
p4pf_single,7.26087e-06
p4pf_single,NaN
p4pf_single,0.00097238
p4pf_single,2.28827e-06
p4pf_single,5.96639e-06
p4pf_single,0.000198128
p4pf_single,0.416151
p4pf_single,4.1559e-05
p4pf_single,1.75763e-05
p4pf_single,0.00096655
p4pf_single,1.52525e-06
p4pf_single,0.000107964
p4pf_single,3.41395e-05
p4pf_single,1.61979e-05
p4pf_single,2.79537e-05
p4pf_single,NaN
p4pf_single,0.378229
p4pf_single,6.52724e-06
p4pf_single,0.0147344
p4pf_single,2.99767e-05
p4pf_single,0.0062214
p4pf_single,9.8752e-07
p4pf_single,0.267355
p4pf_single,2.94908e-06
p4pf_single,NaN
p4pf_single,0.000139588
p4pf_single,0.0451296
p4pf_single,4.17897e-05
p4pf_single,0.000506995
p4pf_single,1.16937e-05
p4pf_single,0.00263422
p4pf_single,0.0285303
p4pf_single,3.83843e-06
p4pf_single,1.41355e-05
p4pf_single,0.00594994
p4pf_single,1.52764e-05
p4pf_single,0.000147401
p4pf_single,NaN
p4pf_single,2.02534e-06
p4pf_single,0.00020654
p4pf_single,0.0068926
p4pf_single,3.21206e-06
p4pf_single,0.000644632
p4pf_single,1.11746e-05
p4pf_single,0.0207224
p4pf_single,1.36204e-05
p4pf_single,0.00295142
p4pf_single,0.0222675
p4pf_single,1.74553e-05
p4pf_single,6.4191e-06
p4pf_single,0.142681
p4pf_single,7.15299e-06
p4pf_single,1.03367e-05
p4pf_single,0.000304746
p4pf_single,1.40695e-05
p4pf_single,1.11253e-05
p4pf_single,6.10105e-07
p4pf_single,2.92459e-05
p4pf_single,3.62466e-06
p4pf_single,0.00536609
p4pf_single,1.80878e-05
p4pf_single,NaN
p4pf_single,1.73267e-05
p4pf_single,0.000364792
p4pf_single,0.00166213
p4pf_single,6.63059e-06
p4pf_single,0.000535135
p4pf_single,0.0147994
p4pf_single,0.000735256
p4pf_single,1.14838e-05
p4pf_single,6.18001e-06
p4pf_single,4.57742e-06
p4pf_single,4.99301e-05
p4pf_single,3.2131e-05
p4pf_single,2.8005e-05
p4pf_single,6.21544e-06
p4pf_single,0.0122028
p4pf_single,5.46346e-05
p4pf_single,3.11448e-06
p4pf_single,0.00960482
p4pf_single,0.000139061
p4pf_single,0.0152014
p4pf_single,1.8548e-05
p4pf_single,6.36243e-06
p4pf_single,0.000699251
p4pf_single,1.69148e-06
p4pf_single,2.01117e-05
p4pf_single,NaN
p4pf_single,0.000512645
p4pf_single,4.88513e-06
p4pf_single,3.8848e-05
p4pf_single,5.67583e-06
p4pf_single,0.00805907
p4pf_single,0.000992727
p4pf_single,1.22804e-06
p4pf_single,0.00127253
p4pf_single,6.25426e-06
p4pf_single,0.000147802
p4pf_single,NaN
p4pf_single,5.23388e-06
p4pf_single,1.53093e-06
p4pf_single,0.000206399
p4pf_single,2.79241e-06
p4pf_single,0.00100477
p4pf_single,0.000107993
p4pf_single,9.64215e-07
p4pf_single,2.50577e-05
p4pf_single,1.52204e-06
p4pf_single,0.0516802
p4pf_single,0.00129185
p4pf_single,0.000211178
p4pf_single,1.38193e-05
p4pf_single,0.000238661
p4pf_single,1.48454e-05
p4pf_single,NaN
p4pf_single,8.53245e-06
p4pf_single,1.18253e-06
p4pf_single,0.00147315
p4pf_single,7.9927e-07
p4pf_single,0.000104147
p4pf_single,8.45281e-06
p4pf_single,1.22569e-05
p4pf_single,NaN
p4pf_single,NaN
p4pf_single,0.000284911
p4pf_single,3.83875e-05
p4pf_single,0.000184142
p4pf_single,NaN
p4pf_single,3.08074e-06
p4pf_single,2.06364e-06
p4pf_single,NaN
p4pf_single,3.80495e-05
p4pf_single,0.00677331
p4pf_single,3.34301e-05
p4pf_single,0.000158418
p4pf_single,0.00920216
p4pf_single,NaN
p4pf_single,0.00168657
p4pf_single,2.09931e-06
p4pf_single,0.0022643
p4pf_single,7.56274e-06
p4pf_single,1.54372e-06
p4pf_single,8.9365e-05
p4pf_single,6.34208e-06
p4pf_single,2.70439e-06
p4pf_single,0.000241206
p4pf_single,0.0237821
p4pf_single,0.00210414
p4pf_single,0.000198749
p4pf_single,0.00143429
p4pf_single,6.40664e-07
p4pf_single,0.000245274
p4pf_single,1.89125e-05
p4pf_single,0.000696959
p4pf_single,1.36523e-07
p4pf_single,3.65078e-05
p4pf_single,3.79452e-05
p4pf_single,5.83518e-07
p4pf_single,0.00242149
p4pf_single,2.45882e-06
p4pf_single,0.00845144
p4pf_single,2.7187e-06
p4pf_single,6.10004e-05
p4pf_single,7.84749e-05
p4pf_single,1.09268e-05
p4pf_single,0.0111329
p4pf_single,1.48592e-05
p4pf_single,NaN
p4pf_single,0.00222602
p4pf_single,0.000236522
p4pf_single,0.000112598
p4pf_single,4.56505e-06
p4pf_single,NaN
p4pf_single,5.58187e-06
p4pf_single,5.44599e-07
p4pf_single,9.59019e-06
p4pf_single,3.41714e-06
p4pf_single,0.00230516
p4pf_single,0.000139896
p4pf_single,5.11047e-05
p4pf_single,2.56995e-06
p4pf_single,1.31822e-06
p4pf_single,0.00246912
p4pf_single,2.05609e-05
p4pf_single,6.50153e-05
p4pf_single,6.9693e-06
p4pf_single,7.18833e-05
p4pf_single,9.64427e-05
p4pf_single,NaN
p4pf_single,2.16821e-05
p4pf_single,NaN
p4pf_single,0.000350026
p4pf_single,0.000549015
p4pf_single,NaN
p4pf_single,0.00227663
p4pf_single,0.000123192
p4pf_single,0.00295772
p4pf_single,2.97214e-05
p4pf_single,4.51067e-05
p4pf_single,2.20487e-05
p4pf_single,0.0241132
p4pf_single,0.00250108
p4pf_single,4.82002e-06
p4pf_single,1.94748e-06
p4pf_single,NaN
p4pf_single,0.129173
p4pf_single,0.000162603
p4pf_single,0.0150211
p4pf_single,1.55697e-05
p4pf_single,0.00224848
p4pf_single,0.00374216
p4pf_single,4.21466e-06
p4pf_single,3.62487e-06
p4pf_single,1.98399e-05
p4pf_single,1.59092e-06
p4pf_single,6.31691e-05
p4pf_single,0.00011576
p4pf_single,3.26608e-05
p4pf_single,8.52751e-05
p4pf_single,4.72645e-05
p4pf_single,4.92805e-06
p4pf_single,4.26402e-05
p4pf_single,1.37002e-05
p4pf_single,0.000558465
p4pf_single,1.11334e-05
p4pf_single,0.000800309
p4pf_single,3.05721e-05
p4pf_single,1.07776
p4pf_single,1.06529e-05
p4pf_single,9.35244e-05
p4pf_single,0.000759872
p4pf_single,4.56497e-05
p4pf_single,0.000341457
p4pf_single,1.89798e-05
p4pf_single,3.4423e-05
p4pf_single,4.50087e-06
p4pf_single,1.04155e-05
p4pf_single,0.000254513
p4pf_single,1.79431e-05
p4pf_single,6.69367e-06
p4pf_single,0.00210821
p4pf_single,4.75106e-05
p4pf_single,8.94328e-07
p4pf_single,4.06977e-06
p4pf_single,0.000143463
p4pf_single,3.43821e-05
p4pf_single,1.4492e-06
p4pf_single,3.95441e-07
p4pf_single,2.089e-05
p4pf_single,0.00101971
p4pf_single,8.01681e-05
p4pf_single,1.63211e-05
p4pf_single,0.00367915
p4pf_single,NaN
p4pf_single,0.158905
p4pf_single,2.95849e-05
p4pf_single,0.00389441
p4pf_single,0.00476191
p4pf_single,2.46365e-05
p4pf_single,8.73045e-06
p4pf_single,2.64446e-05
p4pf_single,2.16498e-06
p4pf_single,3.6953e-05
p4pf_single,4.86658e-07
p4pf_single,6.68662e-06
p4pf_single,0.000354295
p4pf_single,0.00440304
p4pf_single,5.0924e-06
p4pf_single,6.85986e-06
p4pf_single,1.31019e-05
p4pf_single,5.28345e-06
p4pf_single,8.39188e-05
p4pf_single,0.00259842
p4pf_single,1.48618e-05
p4pf_single,0.000887085
p4pf_single,1.02279e-05
p4pf_single,2.1972e-05
p4pf_single,0.00508903
p4pf_single,0.000646429
p4pf_single,6.5169e-05
p4pf_single,NaN
p4pf_single,NaN
p4pf_single,0.0118633
p4pf_single,0.0021782
p4pf_single,NaN
p4pf_single,NaN
p4pf_single,4.43915e-06
p4pf_single,6.98307e-06
p4pf_single,NaN
p4pf_single,0.000749864
p4pf_single,6.82892e-06
p4pf_single,3.08492e-06
p4pf_single,0.00126089
p4pf_single,NaN
p4pf_single,1.78232e-05
p4pf_single,0.000348767
p4pf_single,0.000370412
p4pf_single,3.70852e-06
p4pf_single,NaN
p4pf_single,2.05008e-05
p4pf_single,0.000344755
p4pf_single,1.39893e-06
p4pf_single,NaN
p4pf_single,3.63225e-05
p4pf_single,8.15583e-06
p4pf_single,1.3013e-06
p4pf_single,1.44455e-05
p4pf_single,3.83288e-06
p4pf_single,0.10812
p4pf_single,6.07071e-06
p4pf_single,1.26234e-05
p4pf_single,4.19996e-05
p4pf_single,5.50927e-06
p4pf_single,5.64024e-06
p4pf_single,6.0686e-06
p4pf_single,0.000131544
p4pf_single,NaN
p4pf_single,1.20745e-06
p4pf_single,0.00123321
p4pf_single,2.05414e-07
p4pf_single,1.07539e-05
p4pf_single,4.57139e-05
p4pf_single,1.43927e-05
p4pf_single,5.00848e-07
p4pf_single,NaN
p4pf_single,5.13181e-05
p4pf_single,0.000109222
p4pf_single,0.000188693
p4pf_single,6.21022e-06
p4pf_single,4.35773e-06
p4pf_single,2.68958e-05
p4pf_single,2.81835e-05
p4pf_single,2.26981e-08
p4pf_single,0.000178346
p4pf_single,1.52333e-06
p4pf_single,NaN
p4pf_single,0.000511274
p4pf_single,3.10735e-05
p4pf_single,3.32298e-05
p4pf_single,2.46399e-05
p4pf_single,1.63166e-06
p4pf_single,1.38064e-05
p4pf_single,4.99743e-06
p4pf_single,1.74047e-05
p4pf_single,2.71596e-06
p4pf_single,1.90821e-07
p4pf_single,1.29177e-05
p4pf_single,0.00247441
p4pf_single,1.63869e-05
p4pf_single,5.02458e-05
p4pf_single,7.1956e-06
p4pf_single,1.67271e-05
p4pf_single,2.17967e-05
p4pf_single,0.00168325
p4pf_single,4.20428e-07
p4pf_single,1.00836e-05
p4pf_single,9.35702e-06
p4pf_single,2.71407e-07
p4pf_single,0.000167309
p4pf_single,3.91264e-06
p4pf_single,0.00101336
p4pf_single,0.000215384
p4pf_single,NaN
p4pf_single,NaN
p4pf_single,8.24681e-06
p4pf_single,7.57436e-07
p4pf_single,1.42697e-05
p4pf_single,1.1867e-05
p4pf_single,3.99627e-05
p4pf_single,0.000187689
p4pf_single,1.24639e-05
p4pf_single,3.48057e-05
p4pf_single,0.00457827
p4pf_single,3.09072e-05
p4pf_single,0.000160737
p4pf_single,3.73276e-05
p4pf_single,0.026944
p4pf_single,4.57033e-05
p4pf_single,0.000270622
p4pf_single,2.86434e-05
p4pf_single,0.0133396
p4pf_single,1.99948e-05
p4pf_single,NaN
p4pf_single,5.61241e-05
p4pf_single,0.00331003
p4pf_single,3.2289e-06
p4pf_single,2.83512e-06
p4pf_single,0.00016173
p4pf_single,NaN
p4pf_single,1.55189e-06
p4pf_single,3.87302e-06
p4pf_single,0.000122761
p4pf_single,6.73935e-05
p4pf_single,8.69997e-06
p4pf_single,4.55111e-05
p4pf_single,5.59186e-06
p4pf_single,1.17516e-05
p4pf_single,NaN
p4pf_single,2.06015e-05
p4pf_single,4.47457e-05
p4pf_single,4.23818e-06
p4pf_single,0.000129735
p4pf_single,0.000131897
p4pf_single,5.62953e-05
p4pf_single,0.000193935
p4pf_single,1.91093e-06
p4pf_single,1.93333e-05
p4pf_single,0.00218412
p4pf_single,1.27565e-05
p4pf_single,1.84638e-05
p4pf_single,1.72164e-05
p4pf_single,8.55461e-06
p4pf_single,2.95655e-06
p4pf_single,0.000182002
p4pf_single,2.89747e-05
p4pf_single,3.86196e-06
p4pf_single,0.00047002
p4pf_single,6.99203e-05
p4pf_single,2.21263e-06
p4pf_single,0.000161278
p4pf_single,1.37038e-05
p4pf_single,2.96941e-06
p4pf_single,8.80296e-06
p4pf_single,2.54186e-05
p4pf_single,0.000175887
p4pf_single,0.00076117
p4pf_single,1.94159e-06
p4pf_single,0.00133003
p4pf_single,NaN
p4pf_single,NaN
p4pf_single,8.33131e-05
p4pf_single,0.0386828
p4pf_single,0.00892557
p4pf_single,0.042089
p4pf_single,4.02223e-05
p4pf_single,5.72227e-05
p4pf_single,4.2394e-05
p4pf_single,0.000136905
p4pf_single,4.35836e-05
p4pf_single,1.11136e-07
p4pf_single,0.00187514
p4pf_single,5.04935e-07
p4pf_single,1.80471e-05
p4pf_single,2.89938e-07
p4pf_single,NaN
p4pf_single,0.00212502
p4pf_single,1.1717e-05
p4pf_single,1.36683e-05
p4pf_single,9.64014e-06
p4pf_single,0.000408757
p4pf_single,0.00116534
p4pf_single,0.00308474
p4pf_single,0.000284854
p4pf_single,2.77674e-05
p4pf_single,2.73621e-06
p4pf_single,0.000467581
p4pf_single,9.78144e-05
p4pf_single,0.00282437
p4pf_single,0.000463127
p4pf_single,2.43816e-05
p4pf_single,1.41649e-05
p4pf_single,8.48623e-06
p4pf_single,0.00252279
p4pf_single,3.01515e-06
p4pf_single,2.18097e-06
p4pf_single,0.0256856
p4pf_single,1.05394e-06
p4pf_single,2.5983e-05
p4pf_single,2.36024e-05
p4pf_single,2.48526e-05
p4pf_single,0.00159817
p4pf_single,2.6731e-05
p4pf_single,0.00112623
p4pf_single,6.71497e-06
p4pf_single,8.80512e-06
p4pf_single,0.00104494
p4pf_single,1.76536e-06
p4pf_single,0.000140141
p4pf_single,NaN
p4pf_single,0.000191149
p4pf_single,6.53729e-06
p4pf_single,NaN
p4pf_single,6.59297e-06
p4pf_single,1.22078e-05
p4pf_single,2.83552e-06
p4pf_single,0.000233231
p4pf_single,1.81619e-05
p4pf_single,9.122e-07
p4pf_single,4.34877e-05
p4pf_single,0.000175609
p4pf_single,5.7602e-06
p4pf_single,6.45292e-05
p4pf_single,5.88214e-06
p4pf_single,7.57825e-06
p4pf_single,1.84058e-05
p4pf_single,NaN
p4pf_single,8.01851e-05
p4pf_single,0.00021068
p4pf_single,0.000498992
p4pf_single,4.2382e-06
p4pf_single,NaN
