std0.0,std0.5,std1.0,std1.5
1.1699e-14,0.0096289,-1,0.24998
3.9511e-14,0.048055,0.015367,0.44989
3.7856e-15,-1,-1,0.017793
2.7303e-15,0.0054289,0.010794,-1
6.6885e-14,0.053013,0.0089641,0.028193
1.2469e-14,0.084907,-1,0.0080592
1.1146e-13,0.032695,0.1656,-1
3.2691e-13,-1,-1,0.043624
2.6082e-14,0.015096,0.04343,0.05235
1.8417e-13,0.022311,0.010073,-1
3.5995e-14,0.010477,0.029349,0.11387
3.3223e-14,0.083696,-1,-1
5.0385e-14,0.0070443,0.03113,0.11159
5.7909e-15,0.0032151,-1,-1
6.6611e-13,0.012508,-1,7.1912
1.1032e-12,-1,-1,0.33673
8.3148e-14,0.031682,0.038705,0.10421
8.7355e-08,-1,2.0433,0.062739
8.479e-08,0.0027843,7.3155,-1
1.2158e-12,0.0024884,0.012791,0.0038128
3.7857e-13,0.026333,0.039361,0.014598
2.4902e-14,-1,0.22397,-1
1.1085e-15,0.0041209,0.019511,0.077415
1.2668e-13,0.076565,0.00092394,0.047258
2.3961e-14,0.015332,-1,36.089
3.7288e-14,0.038655,0.014103,-1
1.7747e-11,0.0035709,-1,0.0224
3.1267e-14,0.095699,0.035913,-1
1.8711e-16,-1,0.11166,0.10509
6.5321e-14,0.01643,0.15284,0.048871
1.3051e-09,0.039619,0.006248,0.0037201
3.5074e-14,0.0087928,0.011172,0.33563
1.697e-11,0.0088062,-1,0.090613
9.9455e-14,0.0027557,0.0020532,-1
7.9976e-15,0.018515,0.070437,0.039127
6.8401e-15,-1,-1,0.012711
4.0396e-14,-1,-1,-1
1.5434e-13,0.0011105,0.22153,0.017989
3.9951e-15,0.013307,0.0085485,-1
3.8409e-12,0.011929,0.011625,0.0064748
2.3065e-10,0.025064,0.020186,-1
5.8488e-14,0.019034,0.0063683,0.15051
3.5295e-10,0.201,0.0096826,0.015217
1.0421e-14,0.00057284,0.05849,0.033561
1.5994e-13,0.21618,2.2495,0.056084
4.6083e-14,0.50381,0.006284,0.0047298
1.5751e-14,0.29644,0.035889,-1
6.2574e-15,0.014588,-1,0.0044973
1.0886e-14,0.0086376,0.0084259,0.018754
1.0482e-12,0.048875,0.046758,0.0069856
1.491e-15,0.024949,-1,0.0015536
9.3244e-13,-1,0.067599,0.056149
1.876e-14,-1,-1,-1
1.1309e-13,-1,-1,0.0023273
1.7207e-14,0.071542,0.0031005,0.0053118
2.4321e-14,0.084125,0.010956,0.14846
3.9984e-11,0.0090756,-1,-1
7.02e-14,0.026942,0.0076228,0.11928
6.1712e-14,0.0066645,0.069741,-1
2.6375e-13,-1,0.068771,0.0056201
1.4057e-14,0.089318,0.21698,-1
7.2324e-15,0.11416,0.26648,-1
5.3042e-16,0.0071342,-1,0.19514
3.1488e-12,0.027043,0.0095658,0.012619
8.3695e-12,0.0094114,-1,-1
4.5206e-13,0.0073029,0.0060544,0.062477
3.2942e-13,0.013545,0.43177,0.026402
3.1452e-13,-1,0.004016,-1
9.0478e-15,-1,-1,0.048804
2.0556e-14,0.18441,-1,0.29304
8.1165e-15,0.079925,-1,0.067285
7.026e-16,0.01167,0.040587,0.023625
1.0263e-13,0.13069,0.014013,-1
1.243e-11,0.025703,0.022777,-1
3.8578e-15,0.017142,-1,0.02328
2.8545e-13,0.027467,0.16416,0.12257
8.0141e-15,0.017701,0.10136,0.040784
8.0257e-10,-1,0.0097574,-1
8.3088e-14,0.0054209,-1,0.22001
7.8811e-15,-1,0.035554,-1
1.6688e-12,0.0012814,0.0065842,-1
2.7726e-15,0.010937,-1,0.011615
7.1179e-12,0.009371,0.014525,-1
5.588e-13,0.0091674,0.010747,0.024801
1.9303e-13,0.83611,-1,0.019553
6.777e-13,0.0089672,0.008965,0.024605
2.476e-11,0.034246,-1,0.018518
2.7014e-14,0.00361,0.10853,-1
6.2551e-15,0.035724,0.094272,0.0051928
1.5329e-13,0.026991,-1,-1
8.4349e-14,0.010166,0.033362,0.020187
1.0843e-14,0.038516,0.0069777,0.00081908
6.9082e-15,0.013486,0.010938,0.14888
1.6126e-12,-1,-1,0.0012457
5.8661e-14,0.006847,0.011852,0.037189
1.3781e-14,-1,0.0013119,0.033979
8.221e-14,0.3205,-1,0.023967
9.3492e-14,0.82754,0.12441,0.019364
6.301e-14,0.028689,0.086463,0.14669
1.1689e-13,0.0073349,0.061098,0.079282
4.5993e-13,-1,0.014945,-1
7.3033e-13,-1,0.030423,0.0078816
8.7926e-15,0.020321,0.0084162,-1
3.9732e-14,0.0018207,-1,-1
1.9754e-13,0.020733,-1,0.016029
3.6865e-14,0.046129,-1,0.11761
8.286e-16,-1,0.052198,-1
2.13e-12,-1,-1,0.065998
3.9211e-08,0.055712,0.12901,-1
1.0005e-13,0.0028624,0.01991,0.071766
8.5279e-15,-1,-1,0.064856
3.0018e-14,0.01093,0.0008597,-1
6.4671e-14,-1,0.00073683,0.024848
7.1211e-13,0.0026091,0.8091,0.12575
5.014e-15,0.13317,0.036152,0.37786
7.9821e-15,-1,-1,0.23489
1.1205e-13,143.2,-1,0.06465
9.0526e-13,0.012817,-1,-1
6.0371e-15,0.0092061,0.0051766,0.00082592
2.1157e-12,0.0034071,-1,0.00070558
1.0314e-14,0.084368,0.0087688,-1
5.3573e-14,0.025315,0.0086986,0.031456
4.4024e-13,0.0019506,0.024896,-1
2.8352e-14,0.0072201,0.1354,-1
5.9016e-15,0.055031,0.127,0.099201
5.3096e-10,0.073358,0.0018437,0.042931
1.2293e-14,0.016529,0.0035364,-1
2.4404e-15,0.0043187,805.69,0.0072397
8.2853e-13,0.014808,-1,0.022472
1.6376e-11,0.29806,0.14392,0.015264
1.8241e-13,0.017261,0.022936,0.17228
1.9636e-14,0.0079478,0.0082618,0.014991
2.8785e-12,0.039941,-1,0.19565
1.0648e-14,0.022405,0.02714,-1
3.2215e-13,-1,-1,0.10661
7.7719e-12,0.11243,-1,-1
3.3612e-14,0.010218,0.036908,0.049659
1.3492e-13,0.001193,0.85938,0.28905
2.0241e-12,0.075549,0.092188,-1
2.6676e-09,0.015486,-1,0.016319
2.9668e-07,0.016811,0.00069309,0.028961
3.5864e-14,-1,0.010628,-1
3.9282e-15,0.022611,0.012497,0.1965
1.0564e-12,0.11364,0.0015824,-1
5.9241e-14,-1,0.019397,-1
1.6274e-13,0.10002,-1,-1
2.4385e-14,0.020481,0.025421,0.014528
4.2907e-15,-1,0.098321,0.17342
2.3469e-12,0.030853,0.02773,0.010181
5.5497e-15,0.016538,-1,0.049722
5.7133e-15,0.05776,0.02551,-1
1.0914e-12,0.012036,0.0052844,0.10381
5.6842e-14,0.016381,-1,0.045803
2.4288e-11,-1,0.081104,-1
8.6422e-14,-1,-1,0.65983
9.943e-12,0.095344,-1,0.031023
9.4479e-09,-1,0.070262,0.18827
9.2554e-14,-1,0.026764,0.0040289
1.0046e-13,0.0059063,0.0034186,0.039862
2.9536e-15,0.019042,0.065211,0.0054602
2.0014e-10,0.0075765,-1,-1
9.3678e-12,0.016386,-1,0.030985
3.5465e-12,0.021304,-1,0.17389
5.1307e-13,0.0038401,0.12945,0.12019
6.9733e-14,0.057437,-1,0.12818
1.8551e-14,-1,0.49327,-1
2.0373e-13,0.038869,0.013486,-1
3.0382e-15,0.017999,0.0057847,0.17564
9.3326e-15,0.0027191,0.015347,0.010784
7.2359e-15,0.035627,0.014988,4.3992
1.0241e-09,0.00088477,0.004421,-1
4.2316e-13,0.0050294,-1,1.5207
2.1667e-14,-1,2.14,0.04324
6.0463e-11,0.0060886,0.023946,-1
1.7209e-14,0.012579,-1,-1
0.00012261,0.060389,-1,0.033537
1.9496e-12,0.062486,-1,0.0070099
5.4078e-11,0.047918,0.013397,0.04856
5.7654e-15,0.0041214,0.0036112,-1
7.9706e-13,0.019725,-1,-1
5.1892e-11,0.014684,0.021849,-1
2.3435e-12,0.0063995,2.2875,0.014465
6.0041e-15,0.084035,0.012227,0.0079266
0,0.0042222,0.0036214,-1
2.8827e-13,0.02491,0.41889,-1
2.3603e-15,4.064,-1,0.16967
9.1175e-15,0.20095,0.010182,0.011432
2.3542e-14,0.0025581,0.039441,0.00010334
4.5121e-12,0.0033256,-1,0.076648
2.3494e-13,0.0018154,-1,0.088892
2.107e-14,0.056941,0.015406,0.60292
1.1497e-14,-1,0.099504,0.27176
4.619e-14,0.008065,0.19571,0.054975
1.2725e-14,0.032275,0.16852,-1
1.3054e-13,0.012742,0.0076762,0.031544
7.0135e-12,0.12108,0.024358,0.095618
2.5084e-05,0.069491,-1,0.0043829
5.9919e-11,0.021304,0.027286,0.019937
1.5986e-13,-1,-1,0.011778
4.4095e-16,-1,0.11208,0.0033456
1.2735e-13,-1,0.013434,0.9499
5.2097e-12,0.01742,0.0046947,-1
2.6784e-14,0.0059845,-1,-1
2.0913e-15,0.01996,0.011828,-1
3.1037e-09,0.032564,0.019821,0.015952
9.6396e-14,0.054816,0.0084581,0.0079643
2.5077e-14,0.006512,0.0069985,0.013711
1.4135e-13,0.042473,0.055007,0.065401
4.4308e-15,0.08972,-1,-1
7.9054e-13,0.0012137,0.044284,0.10825
4.6394e-12,0.03233,0.0044722,-1
1.5682e-10,0.001153,0.22979,-1
1.3186e-14,0.0066778,-1,-1
1.511e-15,0.0019849,0.010837,-1
1.045e-13,-1,0.058467,0.0075302
4.8749e-14,0.059364,0.0056507,0.011249
1.2597e-12,0.0027243,0.19643,0.061068
1.8233e-14,0.022587,-1,0.0021983
8.4859e-15,-1,0.026364,0.22869
6.258e-14,0.0021473,0.0034678,-1
4.2077e-14,-1,-1,0.024816
3.3801e-10,0.022999,0.0031637,0.17904
1.3905e-12,0.0060706,-1,-1
3.3157e-14,0.019303,-1,0.046385
6.2197e-15,0.0011673,0.034504,0.045724
1.9439e-09,-1,0.064143,-1
1.8655e-11,0.14854,-1,-1
5.0572e-15,0.0031014,-1,0.014482
3.3765e-13,0.052156,-1,0.0082652
2.7209e-15,0.40556,0.057213,0.0056088
2.4381e-12,-1,0.090243,-1
5.5507e-13,0.010668,0.020982,0.15023
1.8458e-13,0.0084677,-1,0.018885
3.7898e-14,0.024013,0.032173,0.17963
3.366e-10,0.0073949,-1,-1
8.2343e-14,-1,-1,-1
1.4458e-14,-1,0.014647,-1
8.1413e-13,-1,0.012601,0.1013
3.8656e-10,0.0017416,0.40073,11.234
3.1631e-11,0.0075309,-1,-1
7.3467e-11,0.054396,0.066059,0.0070085
4.1096e-14,-1,-1,0.053468
2.5074e-12,0.020552,-1,0.028456
3.0914e-14,0.023505,0.015149,0.0076994
1.1071e-10,0.025803,0.017174,0.0037988
9.9802e-10,0.03842,0.012518,0.23332
7.8377e-16,0.029749,1.9511,0.6701
1.4963e-14,0.013437,0.023354,-1
2.2005e-11,0.027804,0.038446,1.4104
4.0112e-16,-1,0.093316,-1
2.8238e-14,-1,0.05492,0.021876
6.4045e-13,0.035799,0.68264,128.47
1.7782e-13,0.019965,97.708,0.14648
1.2392e-15,0.00122,0.0089662,-1
5.5555e-15,0.0059431,0.071862,0.14896
3.5862e-15,0.00028997,0.050227,-1
6.848e-08,0.0082137,-1,801.65
1.7435e-14,0.0049548,0.0074835,0.017093
2.2324e-15,0.14045,0.058114,0.027638
8.9666e-15,0.068013,0.25144,0.053235
6.3389e-15,0.039014,0.18744,-1
1.6423e-11,0.035391,0.0059049,0.0056155
7.9814e-16,0.035339,0.0034489,0.031147
1.1701e-13,0.0099979,-1,-1
2.231e-06,0.0040077,98.141,-1
1.3135e-12,0.0002024,-1,0.025928
1.0806e-11,0.027982,-1,0.0073548
5.6806e-12,0.006907,0.1659,0.025085
1.1526e-14,0.0059136,0.017733,-1
2.2756e-12,-1,0.18748,0.56956
1.4545e-11,0.06116,-1,-1
6.7339e-15,0.019995,-1,-1
2.1165e-14,0.028205,-1,0.0022806
3.7339e-14,0.085517,0.11564,0.12034
7.3117e-13,0.0025148,-1,0.17462
1.4387e-13,0.0078501,0.014065,-1
1.2374e-11,0.04509,0.022892,0.088081
6.8882e-13,0.0065711,0.02447,0.029604
1.8412e-14,0.023791,0.028725,-1
1.7554e-13,0.062483,0.45035,-1
1.3061e-12,0.0077192,-1,-1
2.0912e-15,0.013815,0.00010339,-1
1.2158e-13,0.017431,0.028503,0.0041642
3.1637e-12,-1,-1,-1
5.2617e-14,0.025475,0.0042546,0.00059971
6.2154e-14,0.003026,0.0059281,0.32581
3.5735e-15,0.069535,0.012356,0.028759
2.2673e-14,0.019752,0.0040531,0.0051769
2.9001e-11,0.064248,0.0080873,0.14078
2.7004e-14,0.042612,-1,0.0087692
2.9286e-10,0.011315,0.019049,1.4173
1.5872e-14,0.16652,-1,1.3396
7.1441e-14,0.0096559,0.043904,0.14132
2.0127e-11,0.014199,0.028043,-1
9.5179e-08,-1,0.089941,0.00855
4.4919e-12,0.017547,0.013638,0.0092873
3.888e-09,0.0041998,0.025749,-1
3.0594e-14,-1,0.036365,0.030467
1.2497e-14,-1,0.04322,0.0082756
5.2975e-15,-1,0.0064405,-1
3.7454e-12,0.014892,0.0054325,0.10288
3.1709e-15,0.0048166,-1,0.0084057
1.2233e-10,0.0021509,0.20626,0.16656
8.9403e-15,0.0029069,0.13121,0.0046743
2.7029e-14,0.04843,0.0056073,-1
3.143e-15,0.0010369,-1,0.001282
2.81e-14,0.18621,0.24891,-1
1.5018e-12,0.01032,0.049435,-1
4.6677e-14,0.35127,0.026455,-1
3.6834e-13,0.0054717,0.30204,0.027385
5.8655e-13,0.0016494,0.058789,0.15138
7.54e-10,0.0035055,0.02277,-1
4.6404e-14,0.00013173,-1,1.7629
3.8871e-15,0.0038696,0.01198,-1
3.3708e-13,0.03737,0.079394,0.090292
3.646e-14,0.060394,0.096029,0.034845
8.594e-15,0.048045,0.017822,0.017846
1.067e-13,0.089258,0.001249,0.04689
8.5188e-12,0.027919,0.11325,0.48154
1.1473e-14,0.0051451,0.00034397,-1
1.8741e-13,-1,0.28393,0.00044121
6.3798e-14,0.022912,0.012759,0.032799
2.6974e-13,0.077028,0.082635,-1
1.6207e-14,0.0077522,-1,-1
1.1571e-12,0.046592,0.021061,0.056023
6.9754e-15,-1,-1,0.11254
9.2312e-13,-1,0.0081722,0.11043
2.0882e-12,0.011207,-1,0.098503
1.52e-12,-1,0.18587,0.030747
1.3134e-15,0.03816,0.0038067,-1
1.6895e-13,0.011259,0.27313,0.0047228
1.983e-14,0.0092949,0.94378,0.0020977
6.9876e-11,0.02451,0.21623,0.085847
1.4416e-09,-1,0.044282,-1
2.9263e-14,0.013834,0.1135,0.0014479
1.8664e-14,0.025665,0.042951,-1
7.1402e-16,0.12071,0.039887,0.019654
2.4356e-12,0.0047339,0.17323,0.0054346
3.7415e-14,-1,0.17437,0.0086032
4.5609e-11,0.032483,0.26111,0.032258
5.4605e-13,0.010314,-1,0.043225
6.1649e-10,0.016268,0.023102,0.13951
1.3196e-12,0.061307,0.072392,0.057516
5.9199e-13,0.03833,-1,0.075355
3.508e-13,0.019345,-1,-1
1.8969e-14,0.02623,6.6344e-06,-1
1.2379e-11,0.0087466,0.0066751,0.029608
5.1361e-14,-1,0.005886,-1
4.7167e-15,0.012184,-1,-1
1.5532e-14,0.0016206,0.0070036,0.12333
5.6914e-15,0.019156,-1,-1
5.3292e-14,0.055328,-1,0.12083
4.5991e-13,-1,0.021762,-1
1.7073e-11,-1,-1,0.084212
9.6082e-12,0.0052806,0.00074428,0.21857
9.003e-15,-1,-1,0.083108
1.9751e-14,0.0013371,-1,-1
7.3181e-15,0.027871,0.087123,0.10305
1.0442e-06,0.012467,-1,0.043935
3.1066e-13,0.23436,0.0010793,-1
3.2755e-14,0.01436,0.060075,-1
6.9614e-13,0.058948,0.00017377,0.016639
4.8463e-13,-1,0.1959,-1
2.1322e-12,-1,0.71965,0.011331
9.9936e-14,0.14285,0.090664,0.048422
7.5378e-15,-1,0.13791,0.81134
1.1281e-14,0.010071,-1,-1
8.9309e-09,0.019834,0.027103,-1
7.7338e-15,0.030372,0.0038085,-1
1.1191e-14,0.24515,0.08873,0.24843
1.2241e-13,0.026659,-1,0.062706
2.0404e-11,-1,0.019905,0.071563
7.3463e-15,0.049486,0.0038401,-1
2.5815e-14,0.013386,0.19746,0.15977
3.9472e-14,0.0068711,0.024792,-1
5.1049e-14,0.030445,0.013317,0.028857
8.3293e-15,0.0047567,0.086787,0.25254
2.6591e-15,0.0013826,0.051696,0.033746
5.8063e-14,0.050529,0.036659,-1
4.0125e-14,-1,0.025414,0.19711
1.0085e-13,0.0037714,0.12294,0.029139
8.2155e-11,1.7603,0.0024725,-1
6.2651e-13,-1,0.06063,-1
4.339e-14,0.021897,0.030775,-1
1.2381e-13,0.011889,-1,0.0010954
3.1066e-13,0.010651,0.027419,0.59273
5.6487e-12,0.0025732,-1,0.15274
1.4391e-14,0.04032,-1,0.0039067
2.7151e-15,0.012673,-1,-1
1.5086e-14,-1,0.0067909,0.088604
3.4605e-14,0.055533,0.09042,1.2872e-05
1.8597e-14,0.11288,0.18657,0.061025
3.1377e-14,0.018339,0.2238,0.022002
5.557e-15,0.16762,-1,0.09487
6.2615e-14,0.029237,0.0014999,0.012752
1.2843e-14,0.00056542,-1,0.13108
4.0846e-16,0.013114,0.014102,-1
2.3749e-13,0.0061689,0.021252,-1
2.8497e-13,0.0084665,0.0020132,0.069372
1.933e-12,0.082484,0.076599,-1
2.6092e-11,0.028786,0.0042595,0.045744
7.1315e-14,0.059833,-1,-1
4.9958e-14,0.0026862,0.033049,0.022424
3.0521e-12,-1,-1,-1
2.0856e-11,0.0060294,0.12669,0.14593
3.4492e-12,0.0021592,0.073485,0.023581
6.2691e-09,0.066512,0.066596,1474.4
4.3137e-09,0.03313,0.016843,0.0062781
2.7654e-14,0.012122,0.014894,-1
1.2138e-15,0.0067768,0.008287,0.015144
1.342e-13,0.1306,0.074984,-1
1.2016e-14,-1,0.018242,-1
4.0231e-12,0.049993,0.069836,0.038689
4.9387e-15,0.20413,0.019727,0.020973
2.4264e-14,0.022969,0.042729,0.051769
2.4074e-14,0.019003,0.049141,0.0045979
3.2958e-05,-1,0.043614,0.0054344
1.027e-14,0.0036081,0.066158,0.021401
4.2111e-13,0.051446,0.14035,-1
1.3724e-13,0.52241,0.034609,0.017147
2.5715e-13,0.01386,0.43351,-1
9.3128e-15,0.066144,0.01404,0.018513
3.831e-12,0.030149,0.026812,1.1716
5.5227e-15,0.0097897,0.04812,0.11289
1.2901e-12,0.028868,0.070016,199.88
4.3094e-08,0.24404,0.016291,-1
8.5814e-15,0.012099,0.055203,0.0053817
2.4407e-14,0.00027379,0.013205,1.2161
9.3167e-14,-1,0.0023975,0.18495
2.0195e-11,0.31124,0.0086818,0.019085
3.2848e-14,0.00052153,0.037125,-1
2.938e-14,0.014037,0.039655,0.015743
9.0748e-14,0.013013,1.0168,0.041238
1.8011e-14,0.0015669,0.64705,0.043533
2.6231e-12,0.030149,0.012122,-1
4.9175e-12,0.12016,-1,0.11539
1.2433e-13,0.0016235,-1,-1
6.2563e-13,0.051119,-1,0.033272
6.1629e-13,0.029749,0.022583,0.35102
1.5303e-13,0.0053763,0.0026163,0.006287
7.2678e-14,0.058001,0.019375,-1
1.0734e-15,-1,-1,0.0032363
1.6234e-13,0.08691,-1,-1
1.2408e-16,0.0054243,-1,-1
1.3982e-13,-1,0.006673,0.0058862
6.0336e-14,-1,-1,0.019816
4.5635e-14,0.019821,-1,0.089824
5.929e-13,0.010656,0.11885,0.32519
1.9713e-14,0.11684,0.023777,2.2403
1.6266e-12,0.0012629,0.049365,0.015772
4.6005e-14,-1,0.021192,0.86309
7.9708e-15,0.11304,0.010539,0.021548
3.6223e-14,0.015329,0.0095707,0.0012752
3.6692e-14,0.043904,0.1012,-1
9.5223e-08,0.024058,0.34392,-1
2.004e-15,0.015813,0.026412,7.6154
1.6901e-14,0.020882,0.15639,0.010666
2.084e-14,53.6,-1,0.066838
1.9741e-12,0.13506,-1,0.06126
1.905e-14,0.036159,0.013378,0.036835
1.8758e-14,-1,0.08242,0.0051924
6.8793e-15,0.048328,-1,0.025125
2.1488e-14,-1,0.10116,0.024664
4.3219e-14,0.030794,0.14797,0.018412
4.7139e-14,0.0042191,-1,0.021883
2.5482e-13,0.0071026,0.01632,0.053736
8.4488e-14,0.0019802,-1,0.10278
2.4576e-12,0.12262,0.0060915,0.0014355
6.5339e-12,0.0032085,0.011083,-1
1.3805e-14,0.2009,-1,0.01899
1.9868e-15,0.019451,0.00042499,-1
9.1194e-15,0.077567,0.056327,0.044173
4.9324e-10,0.016458,0.0199,0.019378
2.4261e-11,0.028587,-1,0.10279
2.908e-12,0.16836,-1,-1
2.4906e-14,-1,-1,0.014075
9.539e-15,0.2553,0.026643,0.0056945
9.1517e-14,0.037423,0.14498,0.10285
1.0295e-12,-1,0.01172,-1
1.5439e-13,-1,-1,0.010958
7.2685e-14,0.011625,0.21026,-1
5.6804e-14,0.10181,-1,0.062156
5.9048e-16,0.07859,0.0027135,-1
1.1574e-14,0.0078916,0.016937,0.12485
2.0486e-11,0.0021411,0.0058888,-1
3.1935e-15,0.012993,0.0052926,0.76447
1.0048e-12,0.048296,0.025821,0.06292
5.8277e-13,-1,0.12621,0.0049117
2.2632e-13,0.19242,-1,80.028
2.3476e-13,0.046982,0.18926,-1
1.9952e-14,0.0067004,0.02359,0.0069096
9.8144e-10,0.015287,0.0053781,0.19957
6.9228e-13,0.4201,-1,0.064007
1.0735e-11,0.02166,0.05169,-1
2.9914e-13,0.010765,0.025205,0.035868
8.8735e-14,0.03436,0.21301,0.0089296
5.2267e-15,0.0067621,0.023353,0.09425
1.1224e-13,0.087046,0.095727,-1
1.9366e-11,0.008477,-1,0.45237
1.9139e-13,0.0050221,0.065916,-1
1.5519e-14,-1,0.037778,-1
6.8202e-14,0.075913,-1,0.080169
1.6798e-12,0.25524,0.032636,0.11753
1.159e-13,-1,-1,0.0065913
7.8205e-14,0.012667,-1,-1
7.2007e-16,0.0049092,0.039624,9.2612
4.3774e-15,0.028517,0.0084452,-1
1.6668e-10,-1,-1,-1
2.5692e-09,-1,-1,-1
1.2787e-09,0.16941,0.0091244,5.3218
3.7322e-12,0.1138,-1,0.053434
6.1142e-10,2.5737,0.1194,-1
9.2815e-14,0.074971,-1,0.1093
4.7511e-15,-1,-1,-1
1.6097e-14,0.001688,0.18664,0.036009
6.3799e-08,0.0041552,-1,0.057859
1.0653e-11,-1,0.0043278,0.016439
3.7415e-14,-1,0.18392,-1
7.5058e-15,0.040848,0.12886,0.0041204
4.6964e-14,0.022147,-1,-1
5.0964e-12,0.022854,0.034225,0.04279
1.6216e-13,0.076282,0.023567,-1
3.7042e-13,0.0091795,-1,0.070415
2.939e-13,0.0082006,-1,-1
7.6718e-12,0.0072153,0.0086758,0.0082031
1.5632e-13,0.65081,-1,0.00099663
1.9452e-12,0.0039082,0.054522,0.0864
2.3004e-14,0.0055198,0.038741,0.13287
1.2546e-14,0.010081,19.652,0.029119
1.5943e-13,0.025625,0.009664,-1
1.654e-13,0.039735,0.00052561,-1
8.2377e-08,0.025235,0.010118,0.023659
7.962e-14,0.022974,-1,0.0059021
3.5855e-14,0.00046329,0.13671,-1
1.0168e-13,0.13205,-1,0.046808
1.4628e-14,0.04427,0.092908,0.038085
1.337e-14,0.013363,-1,0.026531
5.8573e-16,0.003055,-1,-1
2.0635e-13,-1,0.081697,-1
1.4372e-14,0.021222,-1,0.098267
1.9276e-13,0.017989,-1,-1
4.6951e-14,0.096262,-1,-1
3.4988e-14,-1,0.0042928,-1
2.139e-13,0.013547,-1,0.075445
4.1575e-15,0.00075872,0.13861,-1
2.4703e-14,0.085496,0.21646,0.076641
1.001e-13,0.001328,0.029711,-1
1.2579e-14,0.37598,0.060102,-1
2.6695e-13,0.0030835,0.020192,0.088138
4.1796e-14,0.00058281,-1,0.052604
2.8012e-13,0.2502,0.015412,-1
3.6717e-13,0.012084,-1,0.0065801
6.7121e-11,0.00065781,0.012894,0.016616
2.9242e-14,0.0096545,-1,-1
9.4914e-14,0.10047,0.0047771,-1
3.2801e-14,-1,0.03341,-1
3.3543e-12,-1,-1,0.047639
3.2161e-15,0.015537,0.025891,-1
4.5529e-15,0.037148,0.05415,-1
7.9477e-14,0.0050806,0.055757,-1
7.8115e-14,0.0040812,-1,0.023954
9.3092e-14,0.0067818,0.19884,0.059101
2.6554e-14,0.014091,0.047466,0.091768
4.6785e-14,0.024689,0.010043,-1
3.416e-15,-1,0.031176,0.0029448
1.872e-13,0.037673,0.099847,0.10614
2.412e-10,0.063444,0.026377,-1
2.1293e-08,0.13707,-1,0.13699
1.2149e-14,0.0037804,0.036855,0.049091
1.8099e-13,0.053745,0.039726,0.17725
4.0401e-14,0.053074,0.061934,0.075119
1.4493e-12,0.0014655,-1,-1
1.1249e-13,-1,0.019304,-1
4.5517e-14,-1,-1,0.098781
1.4237e-13,-1,0.33656,-1
2.0815e-13,0.14949,0.018312,-1
1.0346e-14,0.0013119,0.020118,0.10274
2.4474e-13,0.012451,0.22124,-1
1.1739e-14,-1,-1,0.11223
6.2255e-14,0.015056,-1,0.13163
1.3035e-13,0.012057,0.014455,-1
8.0388e-14,0.010283,-1,-1
3.818e-13,0.017515,0.030224,-1
4.0646e-13,0.013778,0.057501,0.060254
1.4468e-13,0.051259,0.074264,0.079993
5.7126e-14,0.056614,0.043263,-1
2.0461e-10,0.17319,-1,0.084415
3.3587e-14,-1,0.00037773,-1
2.9805e-14,0.010578,0.020856,-1
2.1079e-14,0.0073258,0.030112,-1
3.0742e-13,0.017953,-1,0.1151
4.1903e-13,-1,0.0004835,0.078146
6.8479e-15,0.052772,0.041548,0.034897
1.7738e-12,-1,0.074672,0.1464
6.5166e-13,0.013313,-1,0.59792
2.1608e-09,-1,0.019931,0.027035
3.3749e-11,0.092594,0.013581,-1
8.4496e-15,0.0091153,0.011337,0.021577
2.4105e-13,0.014371,-1,0.060758
2.934e-12,0.0061905,0.012565,0.012042
1.2612e-07,-1,0.073709,0.024102
4.6745e-14,0.051307,0.04417,-1
4.1809e-14,0.075839,-1,-1
3.361e-13,0.028688,0.053654,0.0063019
4.233e-14,0.0016423,0.012317,0.0071507
1.3898e-14,0.0033916,0.021161,0.1427
1.9621e-12,0.018286,0.0013999,0.10098
5.5023e-12,0.097298,0.05313,0.12883
1.0742e-14,0.01237,0.0097437,0.12583
2.3072e-08,0.0090714,0.0063037,0.031883
1.941e-13,0.018506,0.0411,-1
4.5127e-12,0.0011352,0.10389,0.026357
2.8391e-14,0.0023305,0.036096,0.014354
4.7928e-13,-1,0.033578,0.077857
4.2536e-14,0.019102,0.043394,0.017395
4.5951e-11,9.31e-05,16.584,0.96903
3.1174e-15,0.0026789,0.077659,0.0061393
1.9594e-13,0.67221,-1,0.064008
5.516e-13,0.0039438,-1,0.015919
5.8118e-11,0.0040442,0.14932,0.001591
1.4602e-13,0.033322,0.017147,0.017894
1.5695e-14,0.091533,-1,-1
1.3654e-14,0.013819,0.0061275,-1
1.6884e-15,-1,-1,0.11795
1.6025e-14,0.048893,0.064477,0.1829
7.1049e-14,0.001861,-1,-1
2.1158e-11,0.0072258,0.15521,0.022548
4.7932e-14,6.3907e-05,0.0027862,0.03959
2.2104e-13,0.03183,0.014832,0.0062131
6.675e-15,0.0038217,-1,0.026201
6.5483e-16,0.95663,0.0055882,-1
8.6265e-09,0.0018214,-1,0.013976
2.1552e-15,0.024805,0.0091934,0.003009
1.2984e-14,0.0023796,0.099774,0.020927
1.2069e-15,0.0018894,-1,1.8465
6.5357e-14,0.12637,-1,0.013158
2.2947e-09,-1,-1,-1
2.3105e-14,0.089548,-1,0.084968
1.3321e-13,0.019291,0.18146,-1
8.5089e-13,0.0031973,0.043182,0.027364
1.3558e-14,0.00025427,0.00089643,0.11808
