dF,dR,dC,dt,N
1.3249e-05,3.6506e-05,0.0016503,0.001005,2
2.0058e-05,3.005e-05,0.00058931,0.001373,1
0.00016152,0.0005803,0.028834,0.000916,1
0.00021374,6.1802e-05,0.0022532,0.000971,1
0.00073012,0.00088732,0.016644,0.001129,1
7.6757e-06,4.1143e-06,0.00020219,0.000668,1
0.00050319,1.9377e-05,0.0049595,0.000903,2
0.00013069,1.9623e-05,0.0013821,0.001063,2
0.0010205,0.00014686,0.015214,0.001148,1
1.0402e-05,1.2627e-06,0.00014652,0.000893,1
0.002443,0.0066494,0.19645,0.001443,2
4.1679e-05,2.2633e-05,0.00044604,0.000955,1
2.0829e-05,4.5844e-05,0.0017852,0.001452,1
3.771e-05,1.5917e-06,0.00033409,0.000933,2
3.5713e-05,1.8949e-05,0.00076445,0.000878,1
0.00022911,8.0873e-05,0.0038924,0.00155,1
0.0027765,9.4386e-05,0.034346,0.000667,1
0.0014485,0.0010813,0.032526,0.001374,1
0.00010218,3.2853e-05,0.001522,0.000965,2
2.4542e-05,1.7182e-06,0.00046002,0.000716,1
9.3028e-06,4.6865e-06,0.00016709,0.000692,2
0.00025517,0.00057342,0.037306,0.001391,2
4.8683e-05,1.6263e-05,0.0018835,0.000915,1
1.0181e-05,8.3238e-07,9.7791e-05,0.000679,1
0.002899,0.00021382,0.02943,0.001455,2
1.1097e-05,4.2159e-06,0.00015068,0.001289,1
7.5008e-08,3.1841e-06,4.2364e-05,0.000877,1
5.0836e-05,1.242e-06,0.0004216,0.000932,2
39.13,0.23467,484.43,0.001432,1
3.0795e-06,1.505e-06,5.291e-05,0.000687,2
3.1291e-05,0.00022106,0.0085775,0.000697,1
0.00011981,3.8336e-05,0.0019802,0.000978,2
3.7243e-05,7.0846e-06,0.00032009,0.000704,2
3.4614e-06,6.5602e-07,3.563e-05,0.000729,1
3.4985e-06,7.2536e-07,6.3651e-05,0.00098,1
0.0037739,0.001743,0.11885,0.000948,1
5.8622e-08,5.6296e-06,0.0001294,0.000652,1
5.1863e-06,5.6178e-06,0.00045696,0.000939,1
3.3051e-06,1.4523e-06,0.00010871,0.001243,1
0.0051622,0.0025556,0.10392,0.001114,1
1.0461e-05,1.1934e-06,9.9349e-05,0.000884,1
0.00028374,9.1168e-05,0.0063322,0.000919,1
0.0002057,6.3253e-05,0.0026412,0.001157,2
8.5751e-06,1.8107e-06,0.0001134,0.00065,1
0.0006168,3.7329e-05,0.0053243,0.000963,2
1.5366e-06,1.3757e-07,1.1425e-05,0.00094,1
5.2851e-06,9.4451e-06,8.1423e-05,0.000658,1
0.00010546,3.807e-05,0.0035265,0.000683,1
0.00021598,8.52e-05,0.0041282,0.000961,1
0.00011412,4.962e-05,0.0011574,0.001352,1
3.6313e-05,0.00034342,0.0090839,0.000999,1
4.5809e-06,4.4772e-06,6.5153e-05,0.000699,1
0.00010743,0.00020379,0.0065292,0.000687,1
2.757e-06,8.7066e-06,0.00033129,0.000938,1
1.1199e-05,1.4862e-06,0.0001398,0.000705,1
1.124e-06,2.7175e-07,8.1593e-06,0.000999,1
0.00024119,1.7092e-05,0.0031148,0.001391,4
0.00046047,0.00014251,0.016954,0.000954,2
1.1777e-05,8.3234e-06,0.00019571,0.00103,1
0.00017511,7.0194e-06,0.0023324,0.001197,1
1.647e-07,3.1367e-06,5.5087e-05,0.000966,2
0.014681,0.0068411,0.37492,0.000948,1
7.4585e-06,2.1209e-06,6.7069e-05,0.000946,1
0.00053492,0.0018708,0.046763,0.001144,1
4.3723e-05,1.6871e-05,0.00049521,0.000671,1
7.0618e-05,7.3731e-05,0.0011874,0.000954,1
0.0052226,0.0025441,0.064816,0.001123,1
5.425e-06,1.5648e-06,6.7338e-05,0.000978,1
3.0155e-05,8.6194e-06,0.00046973,0.000694,1
3.7656e-06,5.8151e-07,6.4782e-05,0.000965,1
3.3422e-05,2.7211e-06,0.0002183,0.001208,2
6.1571e-06,2.0179e-06,9.0484e-05,0.000676,2
0.00017724,0.00012369,0.0045427,0.00137,1
8.6412e-06,6.8439e-07,9.1518e-05,0.000898,1
9.3052e-06,2.2637e-05,0.00035361,0.000659,1
6.285e-06,2.6528e-07,8.6873e-05,0.000948,2
0.0040717,0.00071868,0.06792,0.001006,1
0.0001737,0.0004057,0.01711,0.000958,2
4.2382e-05,2.2093e-05,0.0021967,0.000661,1
0.0085835,0.0027416,0.15686,0.000958,1
0.0051108,0.0036495,0.081542,0.000702,1
0.00021645,4.869e-05,0.0024518,0.00112,1
9.2767e-05,3.4573e-05,0.0012349,0.000879,1
3.8465e-07,4.4768e-07,1.1841e-05,0.000673,1
5.8225e-05,4.9338e-06,0.00055272,0.000668,1
0.00029388,0.00018885,0.0047478,0.001123,1
8.6145e-05,4.5228e-06,0.0012365,0.000694,1
2.6419e-05,2.048e-05,0.00038798,0.000725,1
0.00011122,6.5692e-05,0.0019398,0.001399,2
2.9241e-05,1.1855e-05,0.00050944,0.000622,1
1.6021e-05,1.9839e-05,0.00096695,0.000991,2
2.7802e-05,1.1098e-06,0.00027126,0.000895,1
0.00017351,0.00011299,0.0029244,0.000696,1
3.1208e-06,3.8162e-07,3.8753e-05,0.000957,1
0.00012282,1.6722e-05,0.001192,0.000885,2
7.0996e-05,1.0197e-05,0.00080274,0.000648,1
0.0002774,0.00037663,0.014819,0.000935,1
0.00015684,6.6411e-05,0.0019295,0.000689,1
0.00018679,7.914e-05,0.0029691,0.001168,1
0.000452,0.00013492,0.015933,0.001397,2
5.2283e-05,2.7282e-05,0.00084574,0.000912,1
1.1271e-05,3.7975e-06,0.00020637,0.000901,1
1.036e-05,0.00022966,0.01533,0.001141,1
0.10744,0.016919,1.3809,0.000936,1
1.3079e-05,2.4894e-05,0.0011148,0.000643,1
9.2224e-06,1.364e-06,0.00010578,0.000665,1
2.1249e-05,2.893e-06,0.00026177,0.000992,1
0.0001739,6.7976e-05,0.0018119,0.001154,1
9.4726e-07,1.3773e-05,0.00026572,0.000905,1
0.00058025,0.00070895,0.02953,0.000898,1
0.0005482,0.0073801,0.025323,0.001127,1
5.5326e-05,1.193e-05,0.00057405,0.000977,2
5.0751e-06,3.4521e-06,0.00020269,0.000908,1
1.7511e-08,1.2679e-05,4.4003e-05,0.000884,1
0.00034483,0.00015913,0.0080194,0.001132,2
3.0826e-05,4.9999e-06,0.00054023,0.001242,1
0.00027129,3.719e-05,0.003112,0.000897,1
0.00017174,2.4587e-05,0.001857,0.000923,1
0.00039198,0.0002,0.0055543,0.000993,2
1.199e-05,3.6661e-06,9.4898e-05,0.000703,1
2.1847e-05,2.1054e-06,0.00016357,0.000654,1
4.85e-06,2.3502e-05,0.00029322,0.001023,1
3.0645e-05,1.8532e-05,0.00030662,0.000909,1
1.858e-05,1.3828e-06,0.00013488,0.000713,1
6.6461e-05,1.24e-05,0.0016771,0.000762,1
1.0689e-05,5.5067e-07,0.00013503,0.000676,1
0.0010057,0.00055347,0.051905,0.000893,1
4.8658e-05,5.9733e-05,0.001435,0.00094,1
1.4926e-05,2.6051e-06,0.00039724,0.000658,1
1.1445e-05,4.9974e-06,0.00019408,0.000953,2
5.2755e-05,8.5617e-06,0.00053369,0.001161,1
3.6677e-06,1.1612e-06,9.6163e-05,0.001199,2
9.4771e-07,2.3337e-07,1.2403e-05,0.000896,1
0.0079745,0.00043243,0.078062,0.000875,1
2.1638e-06,5.5948e-07,2.2708e-05,0.000696,1
4.0939e-06,8.7611e-07,0.00010242,0.000745,1
0.00023109,7.6652e-05,0.0033415,0.001211,1
8.4901e-07,1.4434e-05,0.00038726,0.000899,1
0.00016887,0.00018486,0.005777,0.001174,1
0.0001082,7.0768e-06,0.0011385,0.000638,1
2.7263e-06,4.7731e-07,2.0134e-05,0.000904,1
2.2632e-05,2.4299e-06,0.00025715,0.000971,1
9.3005e-06,3.8353e-05,0.001094,0.000985,1
0.0083943,0.0028132,0.11633,0.000916,1
2.2862e-05,5.4424e-05,0.0031798,0.000959,1
0.0001116,3.327e-05,0.0020305,0.001409,1
4.5731e-06,2.0489e-06,0.00016492,0.001067,1
1.1685e-07,2.9185e-07,8.0616e-06,0.000689,1
1.9209e-06,5.2723e-06,0.00017211,0.000907,1
8.4532e-06,4.8702e-05,0.0016973,0.000661,2
0.001046,0.00018196,0.010199,0.001458,2
0.057148,0.021083,0.69802,0.001152,1
0.092975,0.66667,55.949,0.001207,1
3.3455e-05,1.9974e-05,0.0007577,0.000944,1
2.6366e-05,1.7905e-05,0.00052639,0.000887,1
2.1212e-06,7.72e-07,2.3994e-05,0.000706,1
3.9591e-06,1.1906e-07,3.5761e-05,0.001017,1
7.5927e-06,4.0557e-07,0.00011261,0.000645,2
7.1435e-06,9.5059e-07,6.4645e-05,0.000899,1
0.0001635,0.00010775,0.0034326,0.001118,1
0.022871,0.002533,0.51263,0.000977,1
0.00048583,0.00019439,0.024441,0.000949,1
9.6271e-06,7.555e-06,0.00030135,0.000955,2
1.3931e-05,2.0626e-06,0.00012844,0.000712,1
6.4176e-05,2.6989e-06,0.0010218,0.000905,1
1.9277e-05,1.0738e-06,0.00024621,0.000923,1
2.0244e-05,1.9526e-05,0.00014763,0.000887,1
7.1162e-06,3.7624e-06,6.9304e-05,0.000935,1
3.9143e-06,1.599e-06,0.0001094,0.001129,2
0.0031179,0.0037491,0.095366,0.000925,1
5.7297e-07,3.7457e-07,8.7504e-06,0.000961,1
1.5389e-05,2.1998e-06,0.00014583,0.001248,2
1.2904e-06,3.8705e-06,7.0225e-05,0.000689,1
3.7635e-06,1.7479e-06,0.00011297,0.000937,1
0.00053659,5.79e-05,0.0061332,0.001399,4
0.00026884,5.8167e-05,0.0068088,0.000701,1
0.0015193,0.0016998,0.038346,0.000919,1
0.0030475,0.00062479,0.031419,0.000704,2
7.0551e-07,1.3421e-06,3.1183e-05,0.000699,1
0.00090163,0.0010736,0.028975,0.001263,1
5.9725e-05,3.0459e-06,0.0008891,0.000708,1
2.1552e-06,3.4758e-06,0.0001409,0.000915,1
0.00011323,2.3305e-05,0.0014913,0.001364,2
2.0493e-06,1.9377e-06,4.2024e-05,0.000686,1
0.003553,0.0017911,0.050294,0.001192,1
3.8802e-06,2.221e-05,0.00074203,0.000687,1
7.0048e-05,2.2351e-06,0.00065086,0.000699,1
0.00021889,9.9142e-05,0.0044578,0.001252,1
7.4502e-05,4.0166e-05,0.00081971,0.001181,1
1.0456e-05,4.1042e-06,0.00029553,0.000994,1
0.001731,0.0010306,0.027796,0.000917,1
0.0012157,0.001212,0.037651,0.001357,2
0.00079613,0.00086364,0.02286,0.000964,1
3.3205e-06,8.2404e-07,4.0194e-05,0.00073,1
7.5397e-06,1.1162e-06,9.8577e-05,0.000877,2
0.0064707,0.0039791,0.1984,0.001156,1
6.2043e-05,0.00019689,0.0045502,0.000672,1
5.2746e-05,5.3639e-06,0.00065989,0.000967,1
5.5651e-06,6.8094e-06,9.7864e-05,0.00097,1
2.286e-05,4.0919e-06,0.00027102,0.001126,1
0.00056218,0.00041415,0.018394,0.000952,1
1.2359e-05,2.4684e-06,0.00034439,0.0009,1
9.0087e-07,1.5283e-06,6.6741e-05,0.00067,1
3.3621e-06,2.7172e-06,8.9125e-05,0.001156,1
8.039e-05,0.00018781,0.0061604,0.001142,2
0.00014287,2.1139e-05,0.0019221,0.000889,2
8.1641e-05,2.6759e-05,0.0012825,0.000711,1
2.1864e-05,3.2768e-06,0.00044012,0.001173,1
0.00043249,0.0004612,0.015073,0.001131,2
2.0042e-05,9.1775e-06,0.00034135,0.00126,1
2.899e-05,8.495e-06,0.00050058,0.000677,1
0.0019938,0.00027021,0.018853,0.000915,1
1.5014e-05,1.6924e-06,0.00012449,0.000671,1
1.8031e-05,1.1867e-06,0.00020562,0.000739,1
1.6829e-05,5.9889e-06,0.00051075,0.001003,1
0.00033394,0.0001808,0.0013197,0.001161,1
0.00042357,8.2886e-05,0.010046,0.000886,1
0.013405,0.0062979,0.35236,0.001234,1
3.9606e-05,1.8008e-05,0.00042565,0.001175,1
0.00094761,0.00044194,0.020154,0.000699,1
0.015755,0.0045365,0.16817,0.000896,1
2.348e-05,6.7741e-06,0.00034661,0.000898,1
5.8623e-06,6.1244e-07,0.00010771,0.000669,1
1.2595e-05,2.4875e-06,0.00023831,0.000913,1
0.00015358,1.6212e-05,0.0019727,0.000678,1
1.5756e-05,8.4229e-07,0.00018328,0.000732,1
0.00023099,0.00014347,0.00435,0.001305,1
3.7121e-06,6.4533e-07,4.2601e-05,0.000868,1
2.7229e-05,2.0423e-06,0.00082069,0.000695,1
0.0084149,0.001572,0.14186,0.001159,1
9.6394e-06,3.5189e-06,0.00015275,0.000942,1
7.474e-07,4.693e-06,0.00014438,0.001003,1
0.0050628,0.00067647,0.13336,0.001126,1
4.2377e-06,2.8368e-07,5.5571e-05,0.000675,1
5.9983e-06,0.00039424,0.015979,0.000964,1
0.00016768,2.0892e-05,0.0015792,0.00113,1
1.945e-05,6.0122e-05,0.0018733,0.000944,1
1.8783e-05,1.1157e-06,0.00048164,0.000671,1
0.00012158,1.1146e-05,0.0012744,0.001265,2
6.1599e-06,6.4398e-06,0.00024941,0.000679,1
5.1719e-06,2.6164e-06,9.5772e-05,0.00067,2
1.5726e-05,4.1669e-06,0.00022992,0.000935,1
3.6171e-05,1.3825e-05,0.00064935,0.001011,1
1.0912e-05,1.1852e-05,6.3437e-05,0.000664,1
4.166e-05,2.5987e-06,0.00096287,0.00069,1
0.002205,0.0010179,0.050983,0.000896,1
8.4588e-06,1.3705e-05,0.00033348,0.000696,1
0.0029448,7.0812e-05,0.054699,0.001211,3
0.0005064,7.8889e-05,0.0054664,0.001355,2
4.8938e-05,1.8263e-05,0.00070031,0.00115,1
6.7824e-05,1.7863e-05,0.0019213,0.000689,1
0.00034365,0.00041623,0.059888,0.001419,2
2.1281e-05,1.424e-05,0.00056389,0.001152,1
2.3008e-05,1.1102e-05,0.00034854,0.001375,2
0.00015412,2.0103e-05,0.0012438,0.000911,2
1.3747e-05,1.1811e-06,0.00018444,0.000737,2
2.2214e-05,8.7118e-06,0.00025955,0.000927,1
0.0013177,0.002362,0.12239,0.000941,1
0.00043924,8.3792e-05,0.0058765,0.001211,1
1.1168e-06,1.242e-06,1.8678e-05,0.0009,2
7.8247e-05,2.4589e-05,0.0012832,0.001269,1
4.3002e-06,3.7624e-06,0.00020055,0.000879,1
7.7426e-06,4.746e-05,0.001637,0.000695,1
0.0024166,0.0028348,0.075698,0.001139,1
3.1134e-05,4.3068e-05,6.2236e-05,0.000643,1
0.00063421,0.00056492,0.027654,0.001188,1
3.8615e-05,4.417e-06,0.00071417,0.000916,2
0.00023124,0.0011667,0.032058,0.001448,2
0.00079182,6.1244e-05,0.0058324,0.00065,1
0.00028637,0.0011538,0.028132,0.000693,1
0.0022095,0.013817,0.5547,0.001175,1
3.4104e-06,4.1705e-07,4.7611e-05,0.001123,1
0.00011533,6.9105e-05,0.0011622,0.00072,1
0.00025582,7.0741e-05,0.0026246,0.000874,1
5.0089e-06,3.221e-06,0.0005585,0.000974,1
9.8248e-06,1.4644e-06,9.9751e-05,0.000665,1
0.0002396,0.00055309,0.051184,0.001031,1
2.0692e-06,4.4341e-07,1.654e-05,0.000911,1
9.1887e-06,7.5132e-06,0.00016764,0.00119,1
9.2406e-07,4.0782e-06,0.00024358,0.000705,1
4.7489e-06,9.041e-06,0.0001479,0.000896,1
5.7254e-06,1.1648e-06,7.7527e-05,0.001167,2
1.9965e-05,4.3354e-06,0.00031088,0.000936,2
0.00066811,0.0021909,0.098792,0.001152,2
2.2799e-06,8.0766e-06,0.00027815,0.001184,1
0.53538,0.66599,20.71,0.00092,2
2.5383e-05,6.6077e-06,0.0004258,0.000703,1
0.00051967,0.0001767,0.0093532,0.00115,1
2.2759e-05,9.1891e-06,0.00033184,0.00129,1
2.2524e-05,2.558e-05,0.00056522,0.000703,1
6.3757e-05,3.1782e-05,0.00086162,0.000984,1
0.0020237,0.0078303,0.34377,0.00092,1
1.4727e-05,2.4475e-05,0.0018395,0.000664,1
3.1631e-06,2.022e-07,2.5768e-05,0.000904,1
7.8357e-07,1.6942e-06,1.9648e-05,0.000897,1
8.4329e-06,1.0349e-06,0.00010011,0.000684,1
2.5894e-05,1.0269e-05,0.00040193,0.000883,1
0.024085,0.0083654,1.1649,0.000944,1
1.0505e-05,2.4731e-06,9.5916e-05,0.001218,1
0.00088089,0.002997,0.10006,0.00139,2
1.7506e-07,6.6296e-07,2.4581e-05,0.001394,1
5.9604e-05,8.0654e-06,0.00070667,0.000672,1
7.3465e-05,2.613e-05,0.00074075,0.001194,1
1.0869e-05,1.7877e-06,0.00016018,0.000656,1
8.7507e-06,4.225e-06,0.00025466,0.000658,1
1.4056e-05,3.5617e-06,0.00051513,0.000708,1
6.8854e-07,9.9405e-07,2.0466e-05,0.000719,1
2.3444e-05,0.00017233,0.0018639,0.001219,1
0.001815,0.00067088,0.029216,0.001165,1
2.7239e-05,0.00031194,0.030213,0.000965,1
0.0022807,0.00016718,0.036999,0.001022,1
1.3149e-05,1.9461e-06,0.00021904,0.001164,1
2.3154e-06,1.0884e-06,3.0583e-05,0.001159,1
2.3157e-07,5.3417e-08,4.4155e-06,0.000904,1
3.2481e-06,1.9221e-06,6.9591e-05,0.000909,2
4.9619e-06,1.0909e-06,6.9297e-05,0.000721,1
0.010966,0.0011587,0.14327,0.000914,2
0.00088285,0.00055894,0.01783,0.001138,1
2.3237e-05,2.8274e-06,0.00029745,0.00066,1
1.3266e-05,3.0857e-06,0.00018392,0.000999,2
1.5638e-05,0.0027683,0.042872,0.001148,1
0.015,0.0059228,0.47589,0.000634,1
0.0063191,0.0010813,0.059484,0.00094,1
2.9121e-06,1.6054e-06,2.1231e-05,0.000671,1
0.0001659,0.00055394,0.010128,0.001147,1
1.5225e-05,1.4386e-05,0.00051521,0.000745,2
7.0434e-05,0.0011975,0.0067768,0.001182,1
3.8578e-05,1.0363e-05,0.00043037,0.000664,1
0.00014173,0.00013256,0.0020586,0.001276,2
0.0010919,0.003892,0.11979,0.001386,1
0.00024035,0.00032426,0.0038463,0.001461,1
0.00010388,1.2016e-05,0.0024661,0.000937,1
3.256e-07,7.0072e-07,8.1856e-06,0.000902,1
0.00040004,0.00013575,0.0037033,0.000923,1
4.1626e-05,8.7779e-06,0.0019651,0.000949,1
0.0010586,0.00070132,0.014091,0.000918,1
9.3964e-07,7.7158e-07,1.5715e-05,0.000879,1
0.00049871,0.00013985,0.0050132,0.001173,1
1.4503e-05,1.6805e-06,0.00023271,0.000695,1
1.5736e-06,1.1442e-06,7.3661e-05,0.000687,1
1.9108e-05,1.8953e-06,0.00023011,0.000696,1
7.6984e-05,2.161e-05,0.0017771,0.000954,1
0.0002182,0.00015655,0.0025593,0.001209,1
0.0079541,0.0016812,0.14334,0.000868,1
2.4771e-05,7.7212e-05,0.0087428,0.000914,1
1.8429e-07,5.0077e-06,0.0002117,0.000678,1
0.0006046,0.00094293,0.013746,0.000916,1
7.7599e-05,8.9093e-06,0.0014581,0.000891,1
8.9522e-06,7.1169e-06,0.00037275,0.001221,1
1.5125e-06,2.0766e-05,0.00058704,0.001192,2
6.3781e-05,3.5447e-06,0.00061721,0.000917,2
8.7248e-05,1.5688e-05,0.00087407,0.000654,1
4.3967e-06,9.0252e-07,5.0613e-05,0.000675,1
0.033964,0.0079048,0.57564,0.001172,2
0.0006027,0.00015484,0.010447,0.001081,2
0.00078419,0.0012437,0.041889,0.001074,1
0.0044107,0.001592,0.04994,0.000875,1
0.00011165,6.4957e-06,0.00099273,0.000752,1
0.00071002,0.0011515,0.051082,0.000909,1
2.2614e-05,1.1474e-05,0.00046852,0.001158,2
1.0284e-05,2.4269e-06,0.00012774,0.000893,1
2.4118e-05,8.9977e-06,0.00017783,0.00065,1
2.5916e-06,1.6825e-06,7.8636e-05,0.000671,1
3.8143e-06,1.9017e-06,5.633e-05,0.000914,1
3.1794e-06,5.0612e-07,3.0428e-05,0.000906,1
8.2578e-06,1.6964e-06,0.00012561,0.000904,2
4.794e-05,2.8689e-05,0.00046454,0.001424,3
3.0076e-05,6.5872e-05,0.0027746,0.000915,1
0.0010174,0.00064998,0.040301,0.00065,1
2.8434e-05,2.2918e-05,0.00090736,0.000666,1
4.4214e-05,5.4833e-06,0.0006265,0.000999,2
2.2121e-05,2.1487e-05,0.00050465,0.000713,1
7.4418e-05,0.00025464,0.0061661,0.001227,1
1.2764e-06,3.6957e-06,2.4351e-05,0.000696,1
0.00061593,3.6208e-05,0.016151,0.000969,2
3.0222e-07,2.5329e-07,9.0402e-06,0.000669,1
0.00022637,0.00065346,0.029522,0.001248,1
2.1847e-08,1.0865e-05,0.00041163,0.000672,1
0.00021101,3.999e-05,0.0028218,0.00114,1
7.3148e-06,1.8141e-06,7.8942e-05,0.000867,1
0.00026145,1.4852e-05,0.0032929,0.000696,1
1.7782e-05,4.5034e-06,0.00026444,0.000874,1
0.00069825,0.00013987,0.0088829,0.001473,1
1.7909e-05,3.9363e-05,0.00092512,0.000916,1
2.3206e-05,2.0128e-05,0.00043467,0.001208,1
4.8227e-06,1.4804e-06,9.9225e-05,0.000683,1
4.4639e-06,3.3782e-06,5.9018e-05,0.000684,1
0.00010022,0.0001897,0.0033101,0.000669,1
0.00071588,0.0005996,0.0092921,0.000734,1
1.3669e-05,2.8272e-06,0.00010234,0.001213,1
0.00019297,4.6136e-05,0.0034617,0.000899,1
1.5269e-05,1.031e-06,0.00014183,0.000667,1
0.0005084,0.00015839,0.00466,0.0009,1
6.6659e-05,3.4412e-05,0.0013281,0.001148,1
3.9993e-05,2.3872e-05,0.00073117,0.000923,1
0.00034237,0.0002294,0.01108,0.001122,1
6.9558e-05,5.8255e-06,0.0012009,0.000753,2
3.6288e-05,1.8677e-05,0.00087007,0.001166,2
1.2942e-05,1.5607e-06,0.00021332,0.000674,1
1.2143e-05,6.0518e-05,0.0018943,0.001551,1
6.424e-06,6.7609e-06,0.00014079,0.000651,2
0.0018126,0.00024932,0.025939,0.000697,1
0.0045758,0.000219,0.076018,0.00069,1
4.0343e-06,7.0032e-07,6.3249e-05,0.000695,1
3.9897e-06,1.2273e-06,4.4147e-05,0.000744,1
1.7088e-05,5.476e-06,0.00017184,0.000675,1
4.8217e-06,2.6861e-06,0.00011534,0.000875,1
0.0029262,0.00093108,0.039233,0.000766,2
7.3482e-05,6.674e-05,0.0060864,0.001248,1
1.2753e-05,1.1097e-06,0.00015112,0.000722,1
6.2723e-06,7.9739e-07,0.00023849,0.001299,1
0.0008347,0.00019407,0.0076365,0.000885,1
3.5395e-06,6.4581e-07,2.7074e-05,0.000935,1
0.00024462,2.9118e-05,0.0020159,0.001222,1
0.00071194,0.00011262,0.0086273,0.000989,1
0.0003069,2.4298e-05,0.0065115,0.00067,1
4.4372e-06,3.9117e-06,5.1543e-05,0.000728,1
0.00018023,1.4773e-05,0.0014703,0.00063,1
0.00038021,0.00024274,0.006523,0.000975,1
0.00011121,2.4873e-05,0.0013626,0.000691,1
4.9538e-07,5.6328e-07,1.7913e-05,0.000669,2
7.9013e-06,1.965e-06,0.00043541,0.000744,1
4.907e-05,3.6352e-06,0.00083532,0.001245,1
1.0105e-05,1.1516e-05,0.00071187,0.001175,1
2.2417e-07,2.0684e-06,5.7016e-05,0.000922,1
8.3415e-05,9.7345e-06,0.00079834,0.00067,1
1.654e-06,3.1169e-07,2.3633e-05,0.001004,1
0.1512,0.67245,25.919,0.001464,2
1.7978e-06,1.2945e-06,4.3843e-05,0.000697,1
5.4039e-07,4.0642e-06,2.9494e-05,0.000741,1
4.2793e-06,7.5133e-06,0.00010016,0.000963,2
7.9035e-06,5.1639e-06,0.00013178,0.001016,2
4.0094e-05,3.1581e-05,0.0013924,0.00095,1
0.0010826,0.0020122,0.0065905,0.000924,1
0.00011755,0.00016924,0.0019238,0.000641,1
7.4446e-07,4.0064e-07,1.6281e-05,0.000758,1
4.3829e-05,2.2205e-05,0.00053584,0.001384,2
7.9474e-06,5.7027e-07,8.7904e-05,0.0007,1
0.00047104,0.00026468,0.00864,0.00094,1
0.0002972,0.00015392,0.0051323,0.001387,2
2.3088e-07,3.4511e-07,2.1758e-05,0.000622,1
4.3605e-06,2.7936e-06,0.00015886,0.000952,1
0.0082725,0.0028486,0.13476,0.000657,1
0.22191,0.66666,42.043,0.001383,1
0.00033622,1.8637e-05,0.0041141,0.000686,1
0.00010901,8.0533e-05,0.004585,0.000673,2
0.0005094,0.00024013,0.011037,0.001119,1
2.029e-07,5.2902e-07,2.7809e-05,0.000893,1
0.00039564,3.1553e-05,0.0044008,0.001247,1
1.7734e-05,2.4713e-06,0.00022587,0.001154,1
1.259e-05,1.0801e-06,0.00018232,0.000929,1
8.0525e-05,0.00012175,0.0022516,0.000647,1
7.9123e-05,1.1404e-05,0.00089623,0.000688,2
1.3486e-05,0.00014452,0.006125,0.000673,1
2.633e-05,3.9553e-06,0.00025924,0.000674,1
6.7451e-06,3.5857e-06,0.00017352,0.000976,1
1.5431e-05,3.2487e-06,0.00037269,0.001187,1
0.00061278,0.00016009,0.0036813,0.00065,1
3.3767e-05,1.9667e-06,0.00045651,0.000666,1
5.8183e-05,6.4015e-06,0.0011458,0.000654,2
9.502e-06,6.7516e-07,9.9189e-05,0.000624,2
4.1214e-05,1.1265e-05,0.00053569,0.00092,1
9.0863e-05,3.4913e-05,0.0020032,0.001149,1
7.197e-06,6.5996e-07,5.4913e-05,0.000646,1
1.471e-05,0.000307,0.018817,0.000936,2
1.4761e-06,9.2136e-07,1.6459e-05,0.000701,1
2.8254e-06,2.4011e-06,9.0032e-05,0.000924,1
0.00010654,4.9719e-05,0.0010563,0.000937,1
4.8958e-05,1.5387e-05,0.0010009,0.000671,1
2.405e-05,3.4879e-06,0.00022177,0.001137,1
0.0020502,0.00022159,0.020484,0.001348,1
0.00015293,4.2196e-05,0.0027823,0.001467,1
0.097636,0.024647,1.0183,0.000896,1
1.3e-05,9.6559e-07,0.00021608,0.000654,2
0.0075137,0.0035803,0.12826,0.00091,1
9.0943e-06,1.9578e-06,0.00013369,0.000925,1
6.8008e-06,7.7875e-07,9.9208e-05,0.00068,1
1.8737e-05,1.1757e-06,0.00013554,0.000698,2
0.001794,0.00036177,0.026984,0.00073,1
1.7624e-07,7.8986e-08,2.7099e-06,0.000655,1
5.1838e-05,5.5218e-05,0.001771,0.000656,1
0.00017162,0.0002046,0.0076306,0.000928,1
8.3145e-05,3.771e-05,0.0013078,0.000891,1
0.00025334,1.4934e-05,0.0050481,0.000676,1
5.1995e-07,3.0798e-06,0.00011441,0.000933,1
9.2754e-05,6.8479e-06,0.0012386,0.000911,1
0.00020701,3.8005e-05,0.0026799,0.000881,1
2.8055e-05,2.3474e-06,0.00045186,0.000658,1
0.00014928,5.5999e-05,0.0021606,0.00127,2
2.4561e-06,3.8814e-07,3.2507e-05,0.000649,1
0.0090331,0.0018788,0.10342,0.000877,1
1.2037e-07,3.8739e-07,1.3602e-05,0.000915,1
0.0012247,0.0041394,0.14172,0.000672,1
5.0697e-06,1.5382e-06,5.564e-05,0.000668,1
0.011072,0.0011312,0.21277,0.000999,1
4.7532e-05,3.8795e-05,0.0015611,0.00067,1
0.00073796,0.0041851,0.21284,0.001194,3
4.6454e-05,1.8721e-05,0.00083902,0.000683,1
1.4066e-05,5.11e-07,0.00024041,0.001225,1
0.007648,0.0019422,0.08801,0.000686,1
3.5633e-05,3.0469e-06,0.00029068,0.00073,1
0.00043911,0.00019073,0.0089862,0.000908,1
0.00012687,0.00040176,0.011801,0.000958,1
1.1107e-07,5.8362e-06,5.1294e-05,0.000712,1
1.0269e-05,7.5376e-06,0.00029321,0.000731,1
0.0073337,0.0016785,0.12247,0.00095,1
0.00016896,2.9981e-05,0.0014517,0.001009,2
